method,setting,seed,kind,true_class,n_events,n_pool
NN-Patching [ungated],lisa_signs/resnet50,202,regression,5,17,17
NN-Patching [ungated],lisa_signs/resnet50,202,regression,6,0,6
NN-Patching [ungated],lisa_signs/resnet50,202,regression,7,3,3
NN-Patching [ungated],lisa_signs/resnet50,202,regression,8,1,1
NN-Patching [ungated],lisa_signs/resnet50,202,regression,9,5,5
NN-Patching [ungated],lisa_signs/resnet50,202,regression,10,26,26
NN-Patching [ungated],lisa_signs/resnet50,202,regression,11,28,28
NN-Patching [ungated],lisa_signs/resnet50,202,regression,12,12,12
NN-Patching [ungated],lisa_signs/resnet50,202,regression,13,82,82
NN-Patching [ungated],lisa_signs/resnet50,202,regression,14,27,27
NN-Patching [ungated],lisa_signs/resnet50,202,regression,15,48,48
NN-Patching [ungated],lisa_signs/resnet50,202,regression,16,8,8
NN-Patching [ungated],lisa_signs/resnet50,202,regression,17,0,39
NN-Patching [ungated],lisa_signs/resnet50,202,regression,19,0,243
NN-Patching [ungated],lisa_signs/resnet50,202,regression,20,0,4
NN-Patching [ungated],lisa_signs/resnet50,202,regression,21,1,1
NN-Patching [ungated],lisa_signs/resnet50,202,regression,22,1,1
NN-Patching [ungated],lisa_signs/resnet50,202,regression,23,4,4
NN-Patching [ungated],lisa_signs/resnet50,202,regression,24,3,3
NN-Patching [ungated],lisa_signs/resnet50,202,regression,26,14,14
NN-Patching [ungated],lisa_signs/resnet50,202,regression,27,12,12
NN-Patching [ungated],lisa_signs/resnet50,202,regression,28,20,20
NN-Patching [ungated],lisa_signs/resnet50,202,regression,29,7,20
NN-Patching [ungated],lisa_signs/resnet50,202,regression,30,176,176
NN-Patching [ungated],lisa_signs/resnet50,202,regression,31,6,6
NN-Patching [ungated],lisa_signs/resnet50,202,regression,32,4,4
NN-Patching [ungated],lisa_signs/resnet50,202,regression,33,2,2
NN-Patching [ungated],lisa_signs/resnet50,202,regression,34,2,71
NN-Patching [ungated],lisa_signs/resnet50,202,regression,35,0,12
NN-Patching [ungated],lisa_signs/resnet50,202,regression,36,98,100
NN-Patching [ungated],lisa_signs/resnet50,202,regression,37,11,11
NN-Patching [ungated],lisa_signs/resnet50,202,regression,38,28,28
NN-Patching [ungated],lisa_signs/resnet50,202,regression,39,10,10
NN-Patching [ungated],lisa_signs/resnet50,202,regression,41,1,17
NN-Patching [ungated],lisa_signs/resnet50,202,regression,42,9,19
NN-Patching [ungated],lisa_signs/resnet50,202,regression,43,345,356
NN-Patching [ungated],lisa_signs/resnet50,202,regression,44,33,33
NN-Patching [ungated],lisa_signs/resnet50,202,regression,46,1,1
NN-Patching [ungated],lisa_signs/resnet50,202,regression,47,6,6
NN-Patching [ungated],lisa_signs/resnet50,202,regression,48,12,12
NN-Patching [ungated],lisa_signs/resnet50,202,regression,49,5,5
NN-Patching [ungated],lisa_signs/resnet50,202,regression,50,26,26
NN-Patching [ungated],lisa_signs/resnet50,202,regression,51,46,46
NN-Patching [ungated],lisa_signs/resnet50,202,regression,52,26,51
NN-Patching [ungated],lisa_signs/resnet50,202,regression,53,10,11
NN-Patching [ungated],lisa_signs/resnet50,202,regression,54,3,3
NN-Patching [ungated],lisa_signs/resnet50,202,regression,55,2,2
NN-Patching [ungated],lisa_signs/resnet50,303,repair,0,0,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,2,0,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,6,0,2
NN-Patching [ungated],lisa_signs/resnet50,303,repair,17,0,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,19,0,2
NN-Patching [ungated],lisa_signs/resnet50,303,repair,20,1,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,29,0,2
NN-Patching [ungated],lisa_signs/resnet50,303,repair,34,0,3
NN-Patching [ungated],lisa_signs/resnet50,303,repair,35,7,7
NN-Patching [ungated],lisa_signs/resnet50,303,repair,36,0,3
NN-Patching [ungated],lisa_signs/resnet50,303,repair,37,0,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,41,0,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,42,2,4
NN-Patching [ungated],lisa_signs/resnet50,303,repair,43,0,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,45,0,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,51,0,1
NN-Patching [ungated],lisa_signs/resnet50,303,repair,52,2,2
NN-Patching [ungated],lisa_signs/resnet50,303,regression,0,47,47
NN-Patching [ungated],lisa_signs/resnet50,303,regression,1,28,28
NN-Patching [ungated],lisa_signs/resnet50,303,regression,2,107,123
NN-Patching [ungated],lisa_signs/resnet50,303,regression,3,12,12
NN-Patching [ungated],lisa_signs/resnet50,303,regression,4,35,35
NN-Patching [ungated],lisa_signs/resnet50,303,regression,5,17,17
NN-Patching [ungated],lisa_signs/resnet50,303,regression,6,7,7
NN-Patching [ungated],lisa_signs/resnet50,303,regression,7,4,4
NN-Patching [ungated],lisa_signs/resnet50,303,regression,8,1,1
NN-Patching [ungated],lisa_signs/resnet50,303,regression,9,3,3
NN-Patching [ungated],lisa_signs/resnet50,303,regression,10,28,28
NN-Patching [ungated],lisa_signs/resnet50,303,regression,11,26,26
NN-Patching [ungated],lisa_signs/resnet50,303,regression,12,12,12
NN-Patching [ungated],lisa_signs/resnet50,303,regression,13,75,75
NN-Patching [ungated],lisa_signs/resnet50,303,regression,14,33,33
NN-Patching [ungated],lisa_signs/resnet50,303,regression,15,55,55
NN-Patching [ungated],lisa_signs/resnet50,303,regression,16,8,8
NN-Patching [ungated],lisa_signs/resnet50,303,regression,17,40,40
NN-Patching [ungated],lisa_signs/resnet50,303,regression,18,1,1
NN-Patching [ungated],lisa_signs/resnet50,303,regression,19,229,229
NN-Patching [ungated],lisa_signs/resnet50,303,regression,20,3,3
NN-Patching [ungated],lisa_signs/resnet50,303,regression,21,1,1
NN-Patching [ungated],lisa_signs/resnet50,303,regression,22,1,1
NN-Patching [ungated],lisa_signs/resnet50,303,regression,23,3,3
NN-Patching [ungated],lisa_signs/resnet50,303,regression,24,3,3
NN-Patching [ungated],lisa_signs/resnet50,303,regression,26,14,14
NN-Patching [ungated],lisa_signs/resnet50,303,regression,27,13,15
NN-Patching [ungated],lisa_signs/resnet50,303,regression,28,18,18
NN-Patching [ungated],lisa_signs/resnet50,303,regression,29,19,19
NN-Patching [ungated],lisa_signs/resnet50,303,regression,30,180,180
NN-Patching [ungated],lisa_signs/resnet50,303,regression,31,7,7
NN-Patching [ungated],lisa_signs/resnet50,303,regression,32,4,4
NN-Patching [ungated],lisa_signs/resnet50,303,regression,33,2,2
NN-Patching [ungated],lisa_signs/resnet50,303,regression,34,1,67
NN-Patching [ungated],lisa_signs/resnet50,303,regression,35,0,15
NN-Patching [ungated],lisa_signs/resnet50,303,regression,36,111,111
NN-Patching [ungated],lisa_signs/resnet50,303,regression,37,0,8
NN-Patching [ungated],lisa_signs/resnet50,303,regression,38,32,32
NN-Patching [ungated],lisa_signs/resnet50,303,regression,39,8,8
NN-Patching [ungated],lisa_signs/resnet50,303,regression,41,14,14
NN-Patching [ungated],lisa_signs/resnet50,303,regression,42,1,17
NN-Patching [ungated],lisa_signs/resnet50,303,regression,43,355,355
NN-Patching [ungated],lisa_signs/resnet50,303,regression,44,28,28
NN-Patching [ungated],lisa_signs/resnet50,303,regression,46,1,1
NN-Patching [ungated],lisa_signs/resnet50,303,regression,47,7,7
NN-Patching [ungated],lisa_signs/resnet50,303,regression,48,8,8
NN-Patching [ungated],lisa_signs/resnet50,303,regression,49,4,6
NN-Patching [ungated],lisa_signs/resnet50,303,regression,50,23,23
NN-Patching [ungated],lisa_signs/resnet50,303,regression,51,46,46
NN-Patching [ungated],lisa_signs/resnet50,303,regression,52,0,51
NN-Patching [ungated],lisa_signs/resnet50,303,regression,53,9,9
NN-Patching [ungated],lisa_signs/resnet50,303,regression,54,4,4
NN-Patching [ungated],lisa_signs/resnet50,303,regression,55,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,101,repair,2,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,101,repair,20,0,2
NN-Patching [ungated],lisa_signs/convnext_tiny,101,repair,30,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,101,repair,36,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,101,repair,42,5,7
NN-Patching [ungated],lisa_signs/convnext_tiny,101,repair,52,0,2
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,0,48,48
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,1,26,26
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,2,118,118
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,3,8,8
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,4,26,26
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,5,18,18
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,6,11,11
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,7,4,4
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,8,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,9,6,6
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,10,23,23
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,11,29,29
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,12,12,12
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,13,80,80
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,14,29,29
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,15,53,53
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,16,9,9
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,17,42,42
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,18,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,19,227,227
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,20,4,4
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,21,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,23,3,3
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,24,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,26,13,13
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,27,15,15
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,28,20,20
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,29,18,18
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,30,180,181
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,31,8,8
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,32,3,3
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,33,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,34,87,87
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,35,23,23
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,36,108,111
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,37,14,14
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,38,31,31
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,39,5,5
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,41,3,16
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,42,6,19
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,43,357,357
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,44,30,30
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,45,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,46,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,47,4,4
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,48,0,9
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,49,8,8
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,50,0,17
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,51,49,49
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,52,57,57
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,53,12,12
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,54,4,4
NN-Patching [ungated],lisa_signs/convnext_tiny,101,regression,55,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,repair,2,0,2
NN-Patching [ungated],lisa_signs/convnext_tiny,202,repair,20,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,repair,36,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,repair,42,4,5
NN-Patching [ungated],lisa_signs/convnext_tiny,202,repair,48,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,repair,50,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,202,repair,51,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,repair,52,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,0,50,50
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,1,24,24
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,2,128,128
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,3,13,13
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,4,30,30
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,5,17,17
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,6,8,8
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,7,3,3
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,8,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,9,7,7
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,10,24,24
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,11,25,25
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,12,11,11
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,13,76,76
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,14,27,27
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,15,54,54
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,16,9,9
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,17,45,45
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,18,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,19,0,216
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,20,4,4
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,23,5,5
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,24,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,26,10,10
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,27,12,12
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,28,14,23
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,29,21,21
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,30,181,183
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,31,7,7
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,32,4,4
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,33,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,34,79,79
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,35,20,20
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,36,101,104
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,37,17,17
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,38,30,30
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,39,9,9
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,41,11,17
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,42,4,21
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,43,369,369
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,44,29,29
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,45,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,46,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,47,5,5
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,48,11,11
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,49,7,7
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,50,0,22
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,51,45,45
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,52,54,54
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,53,10,10
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,54,3,3
NN-Patching [ungated],lisa_signs/convnext_tiny,202,regression,55,3,3
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,2,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,17,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,20,0,2
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,30,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,36,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,42,3,4
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,50,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,51,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,repair,52,0,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,0,53,53
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,1,26,26
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,2,0,115
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,3,15,15
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,4,37,37
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,5,19,19
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,6,8,8
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,7,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,8,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,9,7,7
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,10,27,27
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,11,27,27
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,12,13,13
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,13,71,71
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,14,26,26
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,15,52,52
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,16,8,8
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,17,42,42
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,18,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,19,0,236
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,20,4,4
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,21,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,22,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,23,5,5
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,24,3,3
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,26,13,13
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,27,11,11
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,28,21,21
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,29,25,25
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,30,189,189
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,31,8,8
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,32,3,3
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,33,3,3
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,34,72,72
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,35,22,22
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,36,110,110
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,37,13,13
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,38,28,28
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,39,10,10
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,41,11,18
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,42,0,19
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,43,351,351
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,44,29,29
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,45,1,1
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,46,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,47,6,6
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,48,0,9
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,49,8,8
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,50,0,19
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,51,41,41
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,52,52,52
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,53,11,11
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,54,2,2
NN-Patching [ungated],lisa_signs/convnext_tiny,303,regression,55,2,2
NN-Patching [ungated],lisa_signs/densenet121,101,repair,17,0,1
NN-Patching [ungated],lisa_signs/densenet121,101,repair,19,0,1
NN-Patching [ungated],lisa_signs/densenet121,101,repair,30,0,3
NN-Patching [ungated],lisa_signs/densenet121,101,repair,34,3,3
NN-Patching [ungated],lisa_signs/densenet121,101,repair,37,0,2
NN-Patching [ungated],lisa_signs/densenet121,101,repair,39,1,1
NN-Patching [ungated],lisa_signs/densenet121,101,repair,42,2,3
NN-Patching [ungated],lisa_signs/densenet121,101,repair,43,0,1
NN-Patching [ungated],lisa_signs/densenet121,101,repair,48,0,1
NN-Patching [ungated],lisa_signs/densenet121,101,repair,50,0,1
NN-Patching [ungated],lisa_signs/densenet121,101,regression,0,51,51
NN-Patching [ungated],lisa_signs/densenet121,101,regression,1,20,20
NN-Patching [ungated],lisa_signs/densenet121,101,regression,2,3,119
NN-Patching [ungated],lisa_signs/densenet121,101,regression,3,14,14
NN-Patching [ungated],lisa_signs/densenet121,101,regression,4,32,32
NN-Patching [ungated],lisa_signs/densenet121,101,regression,5,15,15
NN-Patching [ungated],lisa_signs/densenet121,101,regression,6,9,9
NN-Patching [ungated],lisa_signs/densenet121,101,regression,7,4,4
NN-Patching [ungated],lisa_signs/densenet121,101,regression,8,2,2
NN-Patching [ungated],lisa_signs/densenet121,101,regression,9,5,5
NN-Patching [ungated],lisa_signs/densenet121,101,regression,10,27,27
NN-Patching [ungated],lisa_signs/densenet121,101,regression,11,25,25
NN-Patching [ungated],lisa_signs/densenet121,101,regression,12,12,12
NN-Patching [ungated],lisa_signs/densenet121,101,regression,13,81,81
NN-Patching [ungated],lisa_signs/densenet121,101,regression,14,30,30
NN-Patching [ungated],lisa_signs/densenet121,101,regression,15,56,56
NN-Patching [ungated],lisa_signs/densenet121,101,regression,16,6,6
NN-Patching [ungated],lisa_signs/densenet121,101,regression,17,42,42
NN-Patching [ungated],lisa_signs/densenet121,101,regression,18,2,2
NN-Patching [ungated],lisa_signs/densenet121,101,regression,19,237,237
NN-Patching [ungated],lisa_signs/densenet121,101,regression,20,0,3
NN-Patching [ungated],lisa_signs/densenet121,101,regression,21,1,1
NN-Patching [ungated],lisa_signs/densenet121,101,regression,23,3,3
NN-Patching [ungated],lisa_signs/densenet121,101,regression,24,3,3
NN-Patching [ungated],lisa_signs/densenet121,101,regression,26,11,11
NN-Patching [ungated],lisa_signs/densenet121,101,regression,27,13,13
NN-Patching [ungated],lisa_signs/densenet121,101,regression,28,18,18
NN-Patching [ungated],lisa_signs/densenet121,101,regression,29,21,21
NN-Patching [ungated],lisa_signs/densenet121,101,regression,30,177,177
NN-Patching [ungated],lisa_signs/densenet121,101,regression,31,9,9
NN-Patching [ungated],lisa_signs/densenet121,101,regression,32,3,3
NN-Patching [ungated],lisa_signs/densenet121,101,regression,33,2,2
NN-Patching [ungated],lisa_signs/densenet121,101,regression,34,0,80
NN-Patching [ungated],lisa_signs/densenet121,101,regression,35,24,24
NN-Patching [ungated],lisa_signs/densenet121,101,regression,36,122,123
NN-Patching [ungated],lisa_signs/densenet121,101,regression,37,14,14
NN-Patching [ungated],lisa_signs/densenet121,101,regression,38,36,36
NN-Patching [ungated],lisa_signs/densenet121,101,regression,39,0,6
NN-Patching [ungated],lisa_signs/densenet121,101,regression,41,3,17
NN-Patching [ungated],lisa_signs/densenet121,101,regression,42,18,22
NN-Patching [ungated],lisa_signs/densenet121,101,regression,43,107,338
NN-Patching [ungated],lisa_signs/densenet121,101,regression,44,27,27
NN-Patching [ungated],lisa_signs/densenet121,101,regression,46,2,2
NN-Patching [ungated],lisa_signs/densenet121,101,regression,47,6,6
NN-Patching [ungated],lisa_signs/densenet121,101,regression,48,11,11
NN-Patching [ungated],lisa_signs/densenet121,101,regression,49,6,6
NN-Patching [ungated],lisa_signs/densenet121,101,regression,50,16,16
NN-Patching [ungated],lisa_signs/densenet121,101,regression,51,49,49
NN-Patching [ungated],lisa_signs/densenet121,101,regression,52,50,50
NN-Patching [ungated],lisa_signs/densenet121,101,regression,53,10,10
NN-Patching [ungated],lisa_signs/densenet121,101,regression,54,2,2
NN-Patching [ungated],lisa_signs/densenet121,101,regression,55,2,2
NN-Patching [ungated],lisa_signs/densenet121,202,repair,17,0,1
NN-Patching [ungated],lisa_signs/densenet121,202,repair,30,1,2
NN-Patching [ungated],lisa_signs/densenet121,202,repair,34,2,2
NN-Patching [ungated],lisa_signs/densenet121,202,repair,36,0,1
NN-Patching [ungated],lisa_signs/densenet121,202,repair,37,0,1
NN-Patching [ungated],lisa_signs/densenet121,202,repair,39,1,1
NN-Patching [ungated],lisa_signs/densenet121,202,repair,42,1,3
NN-Patching [ungated],lisa_signs/densenet121,202,repair,45,0,1
NN-Patching [ungated],lisa_signs/densenet121,202,repair,48,0,2
NN-Patching [ungated],lisa_signs/densenet121,202,repair,50,0,1
NN-Patching [ungated],lisa_signs/densenet121,202,repair,52,0,2
NN-Patching [ungated],lisa_signs/densenet121,202,regression,0,48,48
NN-Patching [ungated],lisa_signs/densenet121,202,regression,1,28,28
NN-Patching [ungated],lisa_signs/densenet121,202,regression,2,29,121
NN-Patching [ungated],lisa_signs/densenet121,202,regression,3,14,14
NN-Patching [ungated],lisa_signs/densenet121,202,regression,4,35,35
NN-Patching [ungated],lisa_signs/densenet121,202,regression,5,19,19
NN-Patching [ungated],lisa_signs/densenet121,202,regression,6,7,7
NN-Patching [ungated],lisa_signs/densenet121,202,regression,7,4,4
NN-Patching [ungated],lisa_signs/densenet121,202,regression,8,1,1
NN-Patching [ungated],lisa_signs/densenet121,202,regression,9,5,5
NN-Patching [ungated],lisa_signs/densenet121,202,regression,10,28,28
NN-Patching [ungated],lisa_signs/densenet121,202,regression,11,26,26
NN-Patching [ungated],lisa_signs/densenet121,202,regression,12,12,12
NN-Patching [ungated],lisa_signs/densenet121,202,regression,13,77,77
NN-Patching [ungated],lisa_signs/densenet121,202,regression,14,30,30
NN-Patching [ungated],lisa_signs/densenet121,202,regression,15,60,60
NN-Patching [ungated],lisa_signs/densenet121,202,regression,16,5,5
NN-Patching [ungated],lisa_signs/densenet121,202,regression,17,39,39
NN-Patching [ungated],lisa_signs/densenet121,202,regression,18,2,2
NN-Patching [ungated],lisa_signs/densenet121,202,regression,19,88,232
NN-Patching [ungated],lisa_signs/densenet121,202,regression,20,0,1
NN-Patching [ungated],lisa_signs/densenet121,202,regression,21,1,1
NN-Patching [ungated],lisa_signs/densenet121,202,regression,22,1,1
