gate,dataset,backbone,q,Reg,CReg,Risk,RR_held,Reg_base,CReg_base,Risk_base,RR_base,n_crit,n_creg,n_clean,n_held,frac_Reg_removed,frac_CReg_removed,frac_Risk_removed
R1 post-confidence,gtsrb,vgg16,0.75,6.8e-05,0.0,0.000204,0.336842,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,0.9925,1.0,0.9933
R1 post-confidence,gtsrb,vgg16,0.775,6.8e-05,0.0,0.000204,0.303509,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,0.9925,1.0,0.9933
R1 post-confidence,gtsrb,vgg16,0.8,3.4e-05,0.0,6.8e-05,0.270175,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,0.9963,1.0,0.9978
R1 post-confidence,gtsrb,vgg16,0.825,3.4e-05,0.0,6.8e-05,0.238596,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,0.9963,1.0,0.9978
R1 post-confidence,gtsrb,vgg16,0.85,3.4e-05,0.0,6.8e-05,0.203509,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,0.9963,1.0,0.9978
R1 post-confidence,gtsrb,vgg16,0.875,3.4e-05,0.0,6.8e-05,0.170175,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,0.9963,1.0,0.9978
R1 post-confidence,gtsrb,vgg16,0.9,0.0,0.0,0.0,0.136842,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,1.0,1.0,1.0
R1 post-confidence,gtsrb,vgg16,0.925,0.0,0.0,0.0,0.103509,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,1.0,1.0,1.0
R1 post-confidence,gtsrb,vgg16,0.95,0.0,0.0,0.0,0.070175,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,1.0,1.0,1.0
R1 post-confidence,gtsrb,vgg16,0.975,0.0,0.0,0.0,0.035088,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,1.0,1.0,1.0
R1 post-confidence,gtsrb,vgg16,1.0,0.0,0.0,0.0,0.0,0.009115,0.003975,0.030609,0.766667,1924.7,7.7,9801.0,190.0,1.0,1.0,1.0
R1 post-confidence,lisa_signs,convnext_tiny,0.0,0.026505,0.008865,0.047218,0.47619,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,convnext_tiny,0.01,0.026154,0.008422,0.045989,0.47619,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0132,0.0499,0.026
R1 post-confidence,lisa_signs,convnext_tiny,0.02,0.025979,0.008422,0.045287,0.47619,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0199,0.0499,0.0409
R1 post-confidence,lisa_signs,convnext_tiny,0.03,0.025628,0.008422,0.043707,0.47619,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0331,0.0499,0.0743
R1 post-confidence,lisa_signs,convnext_tiny,0.04,0.025452,0.008422,0.04283,0.452381,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0397,0.0499,0.0929
R1 post-confidence,lisa_signs,convnext_tiny,0.05,0.025276,0.008422,0.041952,0.452381,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0464,0.0499,0.1115
R1 post-confidence,lisa_signs,convnext_tiny,0.06,0.024925,0.008422,0.041601,0.452381,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0596,0.0499,0.119
R1 post-confidence,lisa_signs,convnext_tiny,0.07,0.02475,0.007981,0.040548,0.452381,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0662,0.0997,0.1413
R1 post-confidence,lisa_signs,convnext_tiny,0.08,0.024223,0.007098,0.038266,0.452381,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0861,0.1993,0.1896
R1 post-confidence,lisa_signs,convnext_tiny,0.09,0.024223,0.007098,0.038266,0.428571,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0861,0.1993,0.1896
R1 post-confidence,lisa_signs,convnext_tiny,0.1,0.024048,0.006657,0.037213,0.428571,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.0927,0.2491,0.2119
R1 post-confidence,lisa_signs,convnext_tiny,0.11,0.023521,0.006214,0.035808,0.428571,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1126,0.299,0.2416
R1 post-confidence,lisa_signs,convnext_tiny,0.12,0.02317,0.006214,0.035457,0.428571,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1258,0.299,0.2491
R1 post-confidence,lisa_signs,convnext_tiny,0.13,0.02317,0.006214,0.035457,0.428571,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1258,0.299,0.2491
R1 post-confidence,lisa_signs,convnext_tiny,0.14,0.022819,0.005331,0.033351,0.428571,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1391,0.3987,0.2937
R1 post-confidence,lisa_signs,convnext_tiny,0.15,0.022468,0.004877,0.032122,0.428571,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1523,0.4499,0.3197
R1 post-confidence,lisa_signs,convnext_tiny,0.16,0.022292,0.004877,0.031947,0.404762,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1589,0.4499,0.3234
R1 post-confidence,lisa_signs,convnext_tiny,0.17,0.022292,0.004877,0.031947,0.404762,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1589,0.4499,0.3234
R1 post-confidence,lisa_signs,convnext_tiny,0.18,0.022117,0.004877,0.031771,0.380952,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1656,0.4499,0.3271
R1 post-confidence,lisa_signs,convnext_tiny,0.19,0.021941,0.004877,0.031596,0.357143,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1722,0.4499,0.3309
R1 post-confidence,lisa_signs,convnext_tiny,0.2,0.021766,0.004436,0.030542,0.357143,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1788,0.4997,0.3532
R1 post-confidence,lisa_signs,convnext_tiny,0.21,0.02159,0.004436,0.030367,0.357143,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1854,0.4997,0.3569
R1 post-confidence,lisa_signs,convnext_tiny,0.22,0.021239,0.003995,0.029138,0.357143,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.1987,0.5494,0.3829
R1 post-confidence,lisa_signs,convnext_tiny,0.23,0.021064,0.003554,0.028085,0.357143,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.2053,0.5991,0.4052
R1 post-confidence,lisa_signs,convnext_tiny,0.24,0.020888,0.003113,0.027032,0.333333,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.2119,0.6489,0.4275
R1 post-confidence,lisa_signs,convnext_tiny,0.25,0.020537,0.002672,0.025803,0.309524,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.2252,0.6986,0.4535
R1 post-confidence,lisa_signs,convnext_tiny,0.26,0.020537,0.002672,0.025803,0.309524,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.2252,0.6986,0.4535
R1 post-confidence,lisa_signs,convnext_tiny,0.27,0.020362,0.002672,0.025628,0.285714,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.2318,0.6986,0.4572
R1 post-confidence,lisa_signs,convnext_tiny,0.28,0.020011,0.002231,0.024399,0.285714,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.245,0.7483,0.4833
R1 post-confidence,lisa_signs,convnext_tiny,0.29,0.019484,0.00179,0.022995,0.285714,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.2649,0.7981,0.513
R1 post-confidence,lisa_signs,convnext_tiny,0.3,0.019484,0.00179,0.022995,0.285714,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.2649,0.7981,0.513
R1 post-confidence,lisa_signs,convnext_tiny,0.325,0.018782,0.001349,0.021415,0.261905,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.2914,0.8478,0.5465
R1 post-confidence,lisa_signs,convnext_tiny,0.35,0.01808,0.001349,0.020713,0.261905,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.3179,0.8478,0.5613
R1 post-confidence,lisa_signs,convnext_tiny,0.375,0.017378,0.001349,0.020011,0.261905,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.3444,0.8478,0.5762
R1 post-confidence,lisa_signs,convnext_tiny,0.4,0.016675,0.001349,0.019308,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.3709,0.8478,0.5911
R1 post-confidence,lisa_signs,convnext_tiny,0.425,0.015973,0.001349,0.018606,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.3974,0.8478,0.6059
R1 post-confidence,lisa_signs,convnext_tiny,0.45,0.015096,0.001349,0.017729,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.4305,0.8478,0.6245
R1 post-confidence,lisa_signs,convnext_tiny,0.475,0.014394,0.001349,0.017027,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.457,0.8478,0.6394
R1 post-confidence,lisa_signs,convnext_tiny,0.5,0.013516,0.001349,0.016149,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.4901,0.8478,0.658
R1 post-confidence,lisa_signs,convnext_tiny,0.525,0.012989,0.001349,0.015622,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.5099,0.8478,0.6691
R1 post-confidence,lisa_signs,convnext_tiny,0.55,0.012287,0.001349,0.01492,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.5364,0.8478,0.684
R1 post-confidence,lisa_signs,convnext_tiny,0.575,0.01141,0.001349,0.014042,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.5695,0.8478,0.7026
R1 post-confidence,lisa_signs,convnext_tiny,0.6,0.010707,0.001349,0.01334,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.596,0.8478,0.7175
R1 post-confidence,lisa_signs,convnext_tiny,0.625,0.00983,0.001349,0.012463,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.6291,0.8478,0.7361
R1 post-confidence,lisa_signs,convnext_tiny,0.65,0.009128,0.000895,0.010883,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.6556,0.899,0.7695
R1 post-confidence,lisa_signs,convnext_tiny,0.675,0.008425,0.000895,0.010181,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.6821,0.899,0.7844
R1 post-confidence,lisa_signs,convnext_tiny,0.7,0.007548,0.000895,0.009303,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.7152,0.899,0.803
R1 post-confidence,lisa_signs,convnext_tiny,0.725,0.00667,0.000441,0.007548,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.7483,0.9503,0.8401
R1 post-confidence,lisa_signs,convnext_tiny,0.75,0.005968,0.000441,0.006846,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.7748,0.9503,0.855
R1 post-confidence,lisa_signs,convnext_tiny,0.775,0.005441,0.000441,0.006319,0.238095,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.7947,0.9503,0.8662
R1 post-confidence,lisa_signs,convnext_tiny,0.8,0.004915,0.000441,0.005793,0.190476,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.8146,0.9503,0.8773
R1 post-confidence,lisa_signs,convnext_tiny,0.825,0.004213,0.000441,0.00509,0.190476,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.8411,0.9503,0.8922
R1 post-confidence,lisa_signs,convnext_tiny,0.85,0.003511,0.000441,0.004388,0.190476,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.8675,0.9503,0.9071
R1 post-confidence,lisa_signs,convnext_tiny,0.875,0.002633,0.000441,0.003511,0.190476,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.9007,0.9503,0.9257
R1 post-confidence,lisa_signs,convnext_tiny,0.9,0.002106,0.000441,0.002984,0.142857,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.9205,0.9503,0.9368
R1 post-confidence,lisa_signs,convnext_tiny,0.925,0.00158,0.000441,0.002457,0.142857,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.9404,0.9503,0.948
R1 post-confidence,lisa_signs,convnext_tiny,0.95,0.001053,0.000441,0.001931,0.095238,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.9603,0.9503,0.9591
R1 post-confidence,lisa_signs,convnext_tiny,0.975,0.000351,0.0,0.000351,0.071429,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,0.9868,1.0,0.9926
R1 post-confidence,lisa_signs,convnext_tiny,1.0,0.0,0.0,0.0,0.0,0.026505,0.008865,0.047218,0.47619,747.7,6.7,1899.0,14.0,1.0,1.0,1.0
R1 post-confidence,lisa_signs,densenet121,0.0,0.004752,0.00995,0.025167,0.411765,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,densenet121,0.01,0.004752,0.00995,0.025167,0.411765,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,densenet121,0.02,0.004752,0.00995,0.025167,0.411765,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,densenet121,0.03,0.004752,0.00995,0.025167,0.411765,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,densenet121,0.04,0.004752,0.00995,0.025167,0.411765,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,densenet121,0.05,0.004576,0.00995,0.024639,0.411765,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.037,0.0,0.021
R1 post-confidence,lisa_signs,densenet121,0.06,0.004576,0.00995,0.024639,0.411765,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.037,0.0,0.021
R1 post-confidence,lisa_signs,densenet121,0.07,0.004576,0.00995,0.024639,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.037,0.0,0.021
R1 post-confidence,lisa_signs,densenet121,0.08,0.004576,0.00995,0.024639,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.037,0.0,0.021
R1 post-confidence,lisa_signs,densenet121,0.09,0.0044,0.00995,0.024463,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0741,0.0,0.028
R1 post-confidence,lisa_signs,densenet121,0.1,0.0044,0.00995,0.024463,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0741,0.0,0.028
R1 post-confidence,lisa_signs,densenet121,0.11,0.0044,0.00995,0.024463,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0741,0.0,0.028
R1 post-confidence,lisa_signs,densenet121,0.12,0.0044,0.00995,0.024463,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0741,0.0,0.028
R1 post-confidence,lisa_signs,densenet121,0.13,0.0044,0.00995,0.024463,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.0741,0.0,0.028
R1 post-confidence,lisa_signs,densenet121,0.14,0.004048,0.009036,0.022351,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.15,0.004048,0.009036,0.022351,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.16,0.004048,0.009036,0.022351,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.17,0.004048,0.009036,0.022351,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.18,0.004048,0.009036,0.022351,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.19,0.004048,0.009036,0.022351,0.392157,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.2,0.004048,0.009036,0.022351,0.372549,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.21,0.004048,0.009036,0.022351,0.372549,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.22,0.004048,0.009036,0.022351,0.352941,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.23,0.004048,0.009036,0.022351,0.352941,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.24,0.004048,0.009036,0.022351,0.352941,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1481,0.0919,0.1119
R1 post-confidence,lisa_signs,densenet121,0.25,0.003872,0.00859,0.021295,0.352941,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1852,0.1366,0.1538
R1 post-confidence,lisa_signs,densenet121,0.26,0.003872,0.00859,0.021295,0.352941,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.1852,0.1366,0.1538
R1 post-confidence,lisa_signs,densenet121,0.27,0.003696,0.00859,0.021119,0.352941,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.2222,0.1366,0.1608
R1 post-confidence,lisa_signs,densenet121,0.28,0.003696,0.00859,0.021119,0.352941,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.2222,0.1366,0.1608
R1 post-confidence,lisa_signs,densenet121,0.29,0.003696,0.00859,0.021119,0.352941,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.2222,0.1366,0.1608
R1 post-confidence,lisa_signs,densenet121,0.3,0.003696,0.00859,0.021119,0.333333,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.2222,0.1366,0.1608
R1 post-confidence,lisa_signs,densenet121,0.325,0.00352,0.008137,0.020063,0.333333,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.2593,0.1822,0.2028
R1 post-confidence,lisa_signs,densenet121,0.35,0.003168,0.007683,0.018479,0.333333,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.3333,0.2278,0.2657
R1 post-confidence,lisa_signs,densenet121,0.375,0.003168,0.007683,0.018479,0.333333,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.3333,0.2278,0.2657
R1 post-confidence,lisa_signs,densenet121,0.4,0.002816,0.006777,0.016367,0.313725,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.4074,0.3189,0.3497
R1 post-confidence,lisa_signs,densenet121,0.425,0.002816,0.006777,0.016367,0.313725,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.4074,0.3189,0.3497
R1 post-confidence,lisa_signs,densenet121,0.45,0.00264,0.006331,0.015312,0.313725,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.4444,0.3637,0.3916
R1 post-confidence,lisa_signs,densenet121,0.475,0.00264,0.006331,0.015312,0.294118,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.4444,0.3637,0.3916
R1 post-confidence,lisa_signs,densenet121,0.5,0.002464,0.005878,0.014256,0.294118,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.4815,0.4092,0.4336
R1 post-confidence,lisa_signs,densenet121,0.525,0.002464,0.005878,0.014256,0.294118,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.4815,0.4092,0.4336
R1 post-confidence,lisa_signs,densenet121,0.55,0.002288,0.005432,0.0132,0.27451,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.5185,0.454,0.4755
R1 post-confidence,lisa_signs,densenet121,0.575,0.002112,0.004979,0.012144,0.27451,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.5556,0.4996,0.5175
R1 post-confidence,lisa_signs,densenet121,0.6,0.002112,0.004979,0.012144,0.235294,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.5556,0.4996,0.5175
R1 post-confidence,lisa_signs,densenet121,0.625,0.001936,0.004525,0.011088,0.235294,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.5926,0.5452,0.5594
R1 post-confidence,lisa_signs,densenet121,0.65,0.001936,0.004525,0.011088,0.215686,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.5926,0.5452,0.5594
R1 post-confidence,lisa_signs,densenet121,0.675,0.00176,0.004072,0.010032,0.196078,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.6296,0.5908,0.6014
R1 post-confidence,lisa_signs,densenet121,0.7,0.001408,0.003618,0.008448,0.196078,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.7037,0.6363,0.6643
R1 post-confidence,lisa_signs,densenet121,0.725,0.001408,0.003618,0.008448,0.196078,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.7037,0.6363,0.6643
R1 post-confidence,lisa_signs,densenet121,0.75,0.001232,0.003173,0.007392,0.156863,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.7407,0.6811,0.7063
R1 post-confidence,lisa_signs,densenet121,0.775,0.001232,0.003173,0.007392,0.156863,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.7407,0.6811,0.7063
R1 post-confidence,lisa_signs,densenet121,0.8,0.00088,0.002259,0.00528,0.137255,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.8148,0.773,0.7902
R1 post-confidence,lisa_signs,densenet121,0.825,0.00088,0.002259,0.00528,0.137255,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.8148,0.773,0.7902
R1 post-confidence,lisa_signs,densenet121,0.85,0.000704,0.001813,0.004224,0.117647,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.8519,0.8178,0.8322
R1 post-confidence,lisa_signs,densenet121,0.875,0.000528,0.001353,0.003168,0.098039,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.8889,0.8641,0.8741
R1 post-confidence,lisa_signs,densenet121,0.9,0.000528,0.001353,0.003168,0.078431,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.8889,0.8641,0.8741
R1 post-confidence,lisa_signs,densenet121,0.925,0.000352,0.000899,0.002112,0.078431,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.9259,0.9096,0.9161
R1 post-confidence,lisa_signs,densenet121,0.95,0.000176,0.000454,0.001056,0.058824,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,0.963,0.9544,0.958
R1 post-confidence,lisa_signs,densenet121,0.975,0.0,0.0,0.0,0.058824,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,1.0,1.0,1.0
R1 post-confidence,lisa_signs,densenet121,1.0,0.0,0.0,0.0,0.0,0.004752,0.00995,0.025167,0.411765,735.7,7.3,1894.0,17.0,1.0,1.0,1.0
R1 post-confidence,lisa_signs,resnet50,0.0,0.005716,0.008947,0.025545,0.539216,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,resnet50,0.01,0.005716,0.008947,0.025545,0.539216,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,resnet50,0.02,0.005716,0.008947,0.025545,0.539216,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0,0.0,0.0
R1 post-confidence,lisa_signs,resnet50,0.03,0.005538,0.008473,0.024473,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0312,0.053,0.042
R1 post-confidence,lisa_signs,resnet50,0.04,0.005538,0.008473,0.024473,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0312,0.053,0.042
R1 post-confidence,lisa_signs,resnet50,0.05,0.005538,0.008473,0.024473,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0312,0.053,0.042
R1 post-confidence,lisa_signs,resnet50,0.06,0.00518,0.007999,0.023223,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0937,0.106,0.0909
R1 post-confidence,lisa_signs,resnet50,0.07,0.00518,0.007999,0.023223,0.529412,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0937,0.106,0.0909
R1 post-confidence,lisa_signs,resnet50,0.08,0.00518,0.007999,0.023223,0.519608,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0937,0.106,0.0909
R1 post-confidence,lisa_signs,resnet50,0.09,0.00518,0.007999,0.023223,0.519608,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0937,0.106,0.0909
R1 post-confidence,lisa_signs,resnet50,0.1,0.00518,0.007999,0.023223,0.519608,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.0937,0.106,0.0909
R1 post-confidence,lisa_signs,resnet50,0.11,0.005002,0.007525,0.022151,0.519608,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.125,0.159,0.1329
R1 post-confidence,lisa_signs,resnet50,0.12,0.004645,0.006588,0.020007,0.519608,0.005716,0.008947,0.025545,0.539216,708.7,6.3,1866.0,34.0,0.1875,0.2637,0.2168
