gate,dataset,backbone,q,Reg,CReg,Risk,RR_held,Reg_base,CReg_base,Risk_base,RR_base,n_crit,n_creg,n_clean,n_held,frac_Reg_removed,frac_CReg_removed,frac_Risk_removed
DPGate,tt100k_signs,resnet50,0.05,0.010218,0.003827,0.021219,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.1395,0.1132,0.1252
DPGate,tt100k_signs,resnet50,0.06,0.009896,0.003827,0.020897,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.1667,0.1132,0.1385
DPGate,tt100k_signs,resnet50,0.07,0.009574,0.003746,0.020344,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.1938,0.132,0.1613
DPGate,tt100k_signs,resnet50,0.08,0.009252,0.00342,0.019102,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.2209,0.2074,0.2125
DPGate,tt100k_signs,resnet50,0.09,0.008929,0.00342,0.018779,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.2481,0.2074,0.2258
DPGate,tt100k_signs,resnet50,0.1,0.008653,0.003258,0.018043,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.2713,0.2451,0.2562
DPGate,tt100k_signs,resnet50,0.11,0.008285,0.003176,0.017445,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3023,0.2639,0.2808
DPGate,tt100k_signs,resnet50,0.12,0.007963,0.003095,0.016892,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3295,0.2828,0.3036
DPGate,tt100k_signs,resnet50,0.13,0.007641,0.003095,0.01657,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3566,0.2828,0.3169
DPGate,tt100k_signs,resnet50,0.14,0.007318,0.002932,0.015788,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.3837,0.3206,0.3491
DPGate,tt100k_signs,resnet50,0.15,0.006996,0.002769,0.015005,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.4109,0.3583,0.3814
DPGate,tt100k_signs,resnet50,0.16,0.006674,0.002688,0.014453,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.438,0.3772,0.4042
DPGate,tt100k_signs,resnet50,0.17,0.006352,0.002688,0.014131,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.4651,0.3772,0.4175
DPGate,tt100k_signs,resnet50,0.18,0.00603,0.002606,0.013578,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.4922,0.3962,0.4402
DPGate,tt100k_signs,resnet50,0.19,0.005707,0.002361,0.012566,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5194,0.4528,0.482
DPGate,tt100k_signs,resnet50,0.2,0.005431,0.002361,0.012289,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5426,0.4528,0.4934
DPGate,tt100k_signs,resnet50,0.21,0.005109,0.002361,0.011967,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5698,0.4528,0.5066
DPGate,tt100k_signs,resnet50,0.22,0.004787,0.002117,0.010955,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.5969,0.5094,0.5484
DPGate,tt100k_signs,resnet50,0.23,0.004465,0.002117,0.010632,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.624,0.5094,0.5617
DPGate,tt100k_signs,resnet50,0.24,0.004143,0.002036,0.009988,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.6512,0.5283,0.5882
DPGate,tt100k_signs,resnet50,0.25,0.003774,0.001873,0.00916,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.6822,0.566,0.6224
DPGate,tt100k_signs,resnet50,0.26,0.003452,0.001792,0.008607,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.7093,0.5848,0.6452
DPGate,tt100k_signs,resnet50,0.27,0.003176,0.00171,0.008101,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.7326,0.6038,0.666
DPGate,tt100k_signs,resnet50,0.28,0.002854,0.001547,0.007318,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.7597,0.6415,0.6983
DPGate,tt100k_signs,resnet50,0.29,0.002486,0.001466,0.00672,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.7907,0.6603,0.723
DPGate,tt100k_signs,resnet50,0.3,0.002209,0.001221,0.005753,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.814,0.717,0.7628
DPGate,tt100k_signs,resnet50,0.325,0.001427,0.000815,0.003728,0.386305,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.8798,0.8112,0.8463
DPGate,tt100k_signs,resnet50,0.35,0.000921,0.000489,0.002301,0.383721,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9225,0.8868,0.9051
DPGate,tt100k_signs,resnet50,0.375,0.000368,0.000163,0.000829,0.382429,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.969,0.9623,0.9658
DPGate,tt100k_signs,resnet50,0.4,0.000276,8.1e-05,0.000506,0.377261,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9767,0.9812,0.9791
DPGate,tt100k_signs,resnet50,0.425,0.000276,8.1e-05,0.000506,0.374677,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9767,0.9812,0.9791
DPGate,tt100k_signs,resnet50,0.45,0.000276,8.1e-05,0.000506,0.370801,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9767,0.9812,0.9791
DPGate,tt100k_signs,resnet50,0.475,0.00023,8.1e-05,0.00046,0.360465,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9806,0.9812,0.981
DPGate,tt100k_signs,resnet50,0.5,0.00023,8.1e-05,0.00046,0.354005,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9806,0.9812,0.981
DPGate,tt100k_signs,resnet50,0.525,0.000138,8.1e-05,0.000368,0.342377,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9884,0.9812,0.9848
DPGate,tt100k_signs,resnet50,0.55,4.6e-05,0.0,4.6e-05,0.329457,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,0.9961,1.0,0.9981
DPGate,tt100k_signs,resnet50,0.575,0.0,0.0,0.0,0.319121,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.6,0.0,0.0,0.0,0.30491,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.625,0.0,0.0,0.0,0.28553,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.65,0.0,0.0,0.0,0.26615,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.675,0.0,0.0,0.0,0.250646,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.7,0.0,0.0,0.0,0.236434,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.725,0.0,0.0,0.0,0.219638,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.75,0.0,0.0,0.0,0.198966,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.775,0.0,0.0,0.0,0.183463,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.8,0.0,0.0,0.0,0.164083,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.825,0.0,0.0,0.0,0.145995,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.85,0.0,0.0,0.0,0.127907,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.875,0.0,0.0,0.0,0.104651,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.9,0.0,0.0,0.0,0.085271,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.925,0.0,0.0,0.0,0.065891,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.95,0.0,0.0,0.0,0.04522,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,0.975,0.0,0.0,0.0,0.023256,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,tt100k_signs,resnet50,1.0,0.0,0.0,0.0,0.0,0.011875,0.004315,0.024257,0.386305,4092.7,17.7,7242.0,258.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.0,0.000957,0.000172,0.002289,0.843318,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.0,0.0,0.0
DPGate,gtsrb,convnext_tiny,0.01,0.00082,0.000172,0.001947,0.843318,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.1429,0.0,0.1493
DPGate,gtsrb,convnext_tiny,0.02,0.000683,0.000172,0.001674,0.841782,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.2857,0.0,0.2687
DPGate,gtsrb,convnext_tiny,0.03,0.000512,0.0,0.001196,0.840246,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.4643,1.0,0.4776
DPGate,gtsrb,convnext_tiny,0.04,0.00041,0.0,0.000922,0.83871,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.5714,1.0,0.597
DPGate,gtsrb,convnext_tiny,0.05,0.000342,0.0,0.00082,0.832565,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.6429,1.0,0.6418
DPGate,gtsrb,convnext_tiny,0.06,0.000307,0.0,0.000752,0.824885,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.6786,1.0,0.6716
DPGate,gtsrb,convnext_tiny,0.07,0.000307,0.0,0.000752,0.815668,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.6786,1.0,0.6716
DPGate,gtsrb,convnext_tiny,0.08,0.000307,0.0,0.000752,0.807988,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.6786,1.0,0.6716
DPGate,gtsrb,convnext_tiny,0.09,0.000239,0.0,0.000478,0.801843,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.75,1.0,0.791
DPGate,gtsrb,convnext_tiny,0.1,0.000205,0.0,0.00041,0.795699,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.7857,1.0,0.8209
DPGate,gtsrb,convnext_tiny,0.11,0.000205,0.0,0.00041,0.786482,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.7857,1.0,0.8209
DPGate,gtsrb,convnext_tiny,0.12,0.000171,0.0,0.000342,0.780338,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8214,1.0,0.8507
DPGate,gtsrb,convnext_tiny,0.13,0.000171,0.0,0.000342,0.771121,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8214,1.0,0.8507
DPGate,gtsrb,convnext_tiny,0.14,0.000137,0.0,0.000273,0.763441,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8571,1.0,0.8806
DPGate,gtsrb,convnext_tiny,0.15,0.000137,0.0,0.000273,0.754224,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8571,1.0,0.8806
DPGate,gtsrb,convnext_tiny,0.16,0.000137,0.0,0.000273,0.745008,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8571,1.0,0.8806
DPGate,gtsrb,convnext_tiny,0.17,0.000137,0.0,0.000273,0.735791,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8571,1.0,0.8806
DPGate,gtsrb,convnext_tiny,0.18,0.000102,0.0,0.000205,0.728111,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8929,1.0,0.9104
DPGate,gtsrb,convnext_tiny,0.19,0.000102,0.0,0.000205,0.721966,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8929,1.0,0.9104
DPGate,gtsrb,convnext_tiny,0.2,0.000102,0.0,0.000205,0.71275,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8929,1.0,0.9104
DPGate,gtsrb,convnext_tiny,0.21,0.000102,0.0,0.000205,0.703533,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.8929,1.0,0.9104
DPGate,gtsrb,convnext_tiny,0.22,6.8e-05,0.0,0.000137,0.695853,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.23,6.8e-05,0.0,0.000137,0.686636,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.24,6.8e-05,0.0,0.000137,0.677419,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.25,6.8e-05,0.0,0.000137,0.668203,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.26,6.8e-05,0.0,0.000137,0.658986,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.27,6.8e-05,0.0,0.000137,0.64977,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.28,6.8e-05,0.0,0.000137,0.642089,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.29,6.8e-05,0.0,0.000137,0.632873,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.3,6.8e-05,0.0,0.000137,0.623656,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9286,1.0,0.9403
DPGate,gtsrb,convnext_tiny,0.325,3.4e-05,0.0,6.8e-05,0.602151,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9643,1.0,0.9701
DPGate,gtsrb,convnext_tiny,0.35,3.4e-05,0.0,6.8e-05,0.580645,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,0.9643,1.0,0.9701
DPGate,gtsrb,convnext_tiny,0.375,0.0,0.0,0.0,0.560676,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.4,0.0,0.0,0.0,0.537634,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.425,0.0,0.0,0.0,0.514593,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.45,0.0,0.0,0.0,0.491551,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.475,0.0,0.0,0.0,0.470046,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.5,0.0,0.0,0.0,0.447005,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.525,0.0,0.0,0.0,0.425499,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.55,0.0,0.0,0.0,0.403994,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.575,0.0,0.0,0.0,0.380952,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.6,0.0,0.0,0.0,0.357911,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.625,0.0,0.0,0.0,0.334869,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.65,0.0,0.0,0.0,0.313364,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.675,0.0,0.0,0.0,0.293395,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.7,0.0,0.0,0.0,0.271889,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.725,0.0,0.0,0.0,0.248848,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.75,0.0,0.0,0.0,0.227343,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.775,0.0,0.0,0.0,0.204301,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.8,0.0,0.0,0.0,0.18126,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.825,0.0,0.0,0.0,0.159754,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.85,0.0,0.0,0.0,0.136713,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.875,0.0,0.0,0.0,0.113671,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.9,0.0,0.0,0.0,0.09063,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.925,0.0,0.0,0.0,0.069124,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.95,0.0,0.0,0.0,0.046083,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,0.975,0.0,0.0,0.0,0.023041,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,convnext_tiny,1.0,0.0,0.0,0.0,0.0,0.000957,0.000172,0.002289,0.843318,1948.0,0.3,9757.0,217.0,1.0,1.0,1.0
DPGate,gtsrb,vgg16,0.0,0.003979,0.000863,0.011938,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.0,0.0,0.0
DPGate,gtsrb,vgg16,0.01,0.003775,0.000863,0.011427,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.0513,0.0,0.0427
DPGate,gtsrb,vgg16,0.02,0.003571,0.000863,0.010815,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.1026,0.0,0.094
DPGate,gtsrb,vgg16,0.03,0.003435,0.000863,0.010645,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.1368,0.0,0.1083
DPGate,gtsrb,vgg16,0.04,0.003231,0.000863,0.009829,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.188,0.0,0.1766
DPGate,gtsrb,vgg16,0.05,0.003061,0.000863,0.009455,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.2308,0.0,0.208
DPGate,gtsrb,vgg16,0.06,0.002891,0.000863,0.009115,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.2735,0.0,0.2365
DPGate,gtsrb,vgg16,0.07,0.002721,0.000863,0.008673,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.3162,0.0,0.2735
DPGate,gtsrb,vgg16,0.08,0.002551,0.000863,0.008128,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.359,0.0,0.3191
DPGate,gtsrb,vgg16,0.09,0.002381,0.000863,0.007584,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.4017,0.0,0.3647
DPGate,gtsrb,vgg16,0.1,0.002211,0.000863,0.006972,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.4444,0.0,0.416
DPGate,gtsrb,vgg16,0.11,0.002041,0.000863,0.006564,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.4872,0.0,0.4501
DPGate,gtsrb,vgg16,0.12,0.001871,0.000863,0.006292,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.5299,0.0,0.4729
DPGate,gtsrb,vgg16,0.13,0.001666,0.000863,0.00568,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.5812,0.0,0.5242
DPGate,gtsrb,vgg16,0.14,0.00153,0.000691,0.005238,0.6,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.6154,0.1989,0.5613
DPGate,gtsrb,vgg16,0.15,0.00136,0.000691,0.004557,0.598246,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.6581,0.1989,0.6182
DPGate,gtsrb,vgg16,0.16,0.001224,0.000691,0.004285,0.598246,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.6923,0.1989,0.641
DPGate,gtsrb,vgg16,0.17,0.001054,0.000691,0.003639,0.598246,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.735,0.1989,0.6952
DPGate,gtsrb,vgg16,0.18,0.000918,0.00052,0.003163,0.596491,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.7692,0.3978,0.735
DPGate,gtsrb,vgg16,0.19,0.00085,0.00052,0.003095,0.594737,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.7863,0.3978,0.7407
DPGate,gtsrb,vgg16,0.2,0.000714,0.00052,0.002551,0.592982,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.8205,0.3978,0.7863
DPGate,gtsrb,vgg16,0.21,0.000578,0.000345,0.001939,0.592982,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.8547,0.5997,0.8376
DPGate,gtsrb,vgg16,0.22,0.00051,0.000345,0.001871,0.591228,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.8718,0.5997,0.8433
DPGate,gtsrb,vgg16,0.23,0.000476,0.000345,0.001701,0.587719,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.8803,0.5997,0.8575
DPGate,gtsrb,vgg16,0.24,0.000476,0.000345,0.001701,0.582456,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.8803,0.5997,0.8575
DPGate,gtsrb,vgg16,0.25,0.000442,0.000172,0.001496,0.578947,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.8889,0.8011,0.8746
DPGate,gtsrb,vgg16,0.26,0.000442,0.000172,0.001496,0.57193,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.8889,0.8011,0.8746
DPGate,gtsrb,vgg16,0.27,0.000374,0.000172,0.00119,0.568421,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.906,0.8011,0.9003
DPGate,gtsrb,vgg16,0.28,0.00034,0.000172,0.001156,0.563158,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.9145,0.8011,0.9031
DPGate,gtsrb,vgg16,0.29,0.000306,0.000172,0.000986,0.561404,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.9231,0.8011,0.9174
DPGate,gtsrb,vgg16,0.3,0.000272,0.000172,0.000952,0.559649,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.9316,0.8011,0.9202
DPGate,gtsrb,vgg16,0.325,0.000136,0.0,0.000408,0.547368,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.9658,1.0,0.9658
DPGate,gtsrb,vgg16,0.35,0.000102,0.0,0.000238,0.531579,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.9744,1.0,0.9801
DPGate,gtsrb,vgg16,0.375,3.4e-05,0.0,3.4e-05,0.515789,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.9915,1.0,0.9972
DPGate,gtsrb,vgg16,0.4,3.4e-05,0.0,3.4e-05,0.496491,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.9915,1.0,0.9972
DPGate,gtsrb,vgg16,0.425,3.4e-05,0.0,3.4e-05,0.482456,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,0.9915,1.0,0.9972
DPGate,gtsrb,vgg16,0.45,0.0,0.0,0.0,0.464912,0.003979,0.000863,0.011938,0.6,1924.7,1.7,9801.0,190.0,1.0,1.0,1.0
