experiment_id,setting,dataset,backbone,seed,condition,n,n_classes,n_estimable_classes,n_permutations,eligible_fraction,n_eligible,moved_fraction,original_RR_held,original_minus_mean_RR,p_null_ge_original,original_RR_held_eligible,RR_held_mean_eligible,RR_held_std_eligible,RR_held_p025_eligible,RR_held_p975_eligible,original_minus_mean_RR_eligible,p_null_ge_original_eligible,max_reconstruction_error,RR_held_mean,RR_held_std,RR_held_p025,RR_held_p975,macro_RR_mean,macro_RR_std,macro_RR_p025,macro_RR_p975,coverage_at_0.5_mean,coverage_at_0.5_std,coverage_at_0.5_p025,coverage_at_0.5_p975,target_margin_gain_mean,target_margin_gain_std,target_margin_gain_p025,target_margin_gain_p975,flip_rate_mean,flip_rate_std,flip_rate_p025,flip_rate_p975
patch_reassignment_patchnas_v1,gtsrb/resnet50,gtsrb,resnet50,202,within_true_class_shuffle,48,20,4,200,0.7916666666666666,38,0.583125,0.7291666666666666,0.011458333333333348,0.4079601990049751,0.7368421052631579,0.7223684210526315,0.015288092156081904,0.7105263157894737,0.7631578947368421,0.014473684210526305,0.4079601990049751,0.0,0.7177083333333333,0.012103072956898147,0.7083333333333334,0.75,0.6832619047619047,0.008251674742403597,0.6769047619047619,0.7007142857142857,1.0,0.0,1.0,1.0,14.869002695106902,0.24856208969820856,14.35907283303483,15.344465537613724,0.98375,0.01336584577695453,0.9583333333333334,1.0
patch_reassignment_patchnas_v1,gtsrb/resnet50,gtsrb,resnet50,202,within_failure_type_shuffle,48,20,4,200,0.5,24,0.32916666666666666,0.7291666666666666,0.016250000000000098,0.22388059701492538,0.9166666666666666,0.8841666666666665,0.017260262647673302,0.875,0.9166666666666666,0.032500000000000084,0.22388059701492538,0.0,0.7129166666666665,0.008630131323836627,0.7083333333333334,0.7291666666666666,0.6784761904761905,0.0029589021681725577,0.6769047619047619,0.684047619047619,1.0,0.0,1.0,1.0,15.90674335177755,0.0,15.90674335177755,15.90674335177755,0.9791666666666665,1.1102230246251565e-16,0.9791666666666666,0.9791666666666666
patch_reassignment_patchnas_v1,gtsrb/resnet50,gtsrb,resnet50,303,original,48,20,3,1,1.0,48,0.0,0.5625,0.0,nan,0.5625,0.5625,0.0,0.5625,0.5625,0.0,nan,0.0,0.5625,0.0,0.5625,0.5625,0.5228571428571429,0.0,0.5228571428571429,0.5228571428571429,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,9.30936643894529,0.0,9.30936643894529,9.30936643894529,1.0,0.0,1.0,1.0
patch_reassignment_patchnas_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_effect_shuffle,48,20,3,200,1.0,48,0.9779166666666665,0.5625,0.36375,0.004975124378109453,0.5625,0.19875,0.04680967670613986,0.10416666666666667,0.2916666666666667,0.36375,0.004975124378109453,0.0,0.19875,0.04680967670613986,0.10416666666666667,0.2916666666666667,0.16400892857142857,0.04606207598176617,0.08095238095238096,0.26598511904761907,0.05166666666666666,0.12063489452798382,0.0,0.3333333333333333,1.4878883285698248,0.7212106777783334,0.36415734287972257,2.896719861197441,0.7601041666666666,0.047047252952926666,0.6661458333333333,0.8338541666666668
patch_reassignment_patchnas_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_direction_shuffle,48,20,3,200,1.0,48,0.9803125,0.5625,0.3753125,0.004975124378109453,0.5625,0.1871875,0.053419425143283676,0.08333333333333333,0.2916666666666667,0.3753125,0.004975124378109453,0.0,0.1871875,0.053419425143283676,0.08333333333333333,0.2916666666666667,0.16411369047619048,0.06261397283607624,0.06538392857142857,0.31473809523809526,0.03,0.09539392014169457,0.0,0.3333333333333333,1.4127454624019162,0.8641341546051424,-0.24214191702456828,2.9452374234526193,0.7627083333333333,0.049511064279725514,0.6666666666666666,0.8541666666666666
patch_reassignment_patchnas_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_magnitude_shuffle,48,20,3,200,1.0,48,0.9782291666666667,0.5625,0.0029166666666666785,0.7960199004975125,0.5625,0.5595833333333333,0.010424996669330689,0.5416666666666666,0.5833333333333334,0.0029166666666666785,0.7960199004975125,0.0,0.5595833333333333,0.010424996669330689,0.5416666666666666,0.5833333333333334,0.5120000000000001,0.021067917383005463,0.47285714285714286,0.53,0.6666666666666665,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,9.877071026939394,0.3375735705068704,9.26339249602556,10.53563816534109,0.9351041666666666,0.022838645595544608,0.8958333333333334,0.9791666666666666
patch_reassignment_patchnas_v1,gtsrb/resnet50,gtsrb,resnet50,303,within_true_class_shuffle,48,20,3,200,0.8125,39,0.5854166666666667,0.5625,-0.010000000000000009,0.9104477611940298,0.5897435897435898,0.602051282051282,0.019688568020976904,0.5641025641025641,0.6410256410256411,-0.012307692307692242,0.9104477611940298,0.0,0.5725,0.015996961517043735,0.5416666666666666,0.6041666666666666,0.5318238095238096,0.010035437210206619,0.5128571428571429,0.5495238095238095,0.58,0.1462114146630754,0.3333333333333333,0.6666666666666666,7.836392782370094,0.3815735228806343,7.087286412029061,8.575578094743348,0.9720833333333333,0.014942017564200903,0.9375,1.0
patch_reassignment_patchnas_v1,gtsrb/resnet50,gtsrb,resnet50,303,within_failure_type_shuffle,48,20,3,200,0.6666666666666666,32,0.41,0.5625,-0.013854166666666612,0.945273631840796,0.625,0.64578125,0.022809824329387104,0.59375,0.6875,-0.020781249999999973,0.945273631840796,0.0,0.5763541666666666,0.015206549552924744,0.5416666666666666,0.6041666666666666,0.5338738095238096,0.009517221233112091,0.5128571428571429,0.5495238095238095,0.6100000000000001,0.125210933139953,0.3333333333333333,0.6666666666666666,9.30936643894529,0.0,9.30936643894529,9.30936643894529,0.9953125,0.008699631816921924,0.9791666666666666,1.0
patch_reassignment_patchnas_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,original,217,25,12,1,1.0,217,0.0,0.8940092165898618,0.0,nan,0.8940092165898618,0.8940092165898618,0.0,0.8940092165898618,0.8940092165898618,0.0,nan,0.0,0.8940092165898618,0.0,0.8940092165898618,0.8940092165898618,0.6892777777777778,0.0,0.6892777777777778,0.6892777777777778,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666,18.905547225719086,0.0,18.905547225719086,18.905547225719086,0.9953917050691244,0.0,0.9953917050691244,0.9953917050691244
patch_reassignment_patchnas_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,global_effect_shuffle,217,25,12,200,1.0,217,0.9952764976958527,0.8940092165898618,0.6677649769585253,0.004975124378109453,0.8940092165898618,0.2262442396313364,0.02682960825510713,0.175,0.2766129032258065,0.6677649769585253,0.004975124378109453,0.0,0.2262442396313364,0.02682960825510713,0.175,0.2766129032258065,0.14923152752180274,0.0334628822588337,0.09515381351566944,0.21766738813025774,0.02,0.03840572873934304,0.0,0.08333333333333333,6.7419864896140345,0.359136469135702,5.975916384561374,7.35992746064257,0.878479262672811,0.01739171972188433,0.8432027649769586,0.9124423963133641
patch_reassignment_patchnas_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,global_direction_shuffle,217,25,12,200,1.0,217,0.9952534562211983,0.8940092165898618,0.666036866359447,0.004975124378109453,0.8940092165898618,0.22797235023041473,0.026755547652860822,0.17972350230414746,0.2766129032258065,0.666036866359447,0.004975124378109453,0.0,0.22797235023041473,0.026755547652860822,0.17972350230414746,0.2766129032258065,0.1484117750898039,0.031000397087993962,0.10115602989693578,0.2129673229787111,0.01958333333333333,0.03994570968479872,0.0,0.08541666666666714,6.875262248909076,0.36425449674807714,6.15085192671077,7.5043107366631165,0.8846543778801843,0.01833447073155085,0.8478110599078341,0.9216589861751152
patch_reassignment_patchnas_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,global_magnitude_shuffle,217,25,12,200,1.0,217,0.9952995391705071,0.8940092165898618,0.0005990783410140255,0.6716417910447762,0.8940092165898618,0.8934101382488477,0.003891486107566039,0.8892857142857143,0.8987327188940092,0.0005990783410140255,0.6716417910447762,0.0,0.8934101382488477,0.003891486107566039,0.8892857142857143,0.8987327188940092,0.6873393719806762,0.00668289758671312,0.6792342995169082,0.6992777777777778,0.9395833333333331,0.03720952312394117,0.9166666666666666,1.0,18.792712631881553,0.04931360572461133,18.694739415918352,18.88924958234853,0.995783410138249,0.002199344663475138,0.9907834101382489,1.0
patch_reassignment_patchnas_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,within_true_class_shuffle,217,25,12,200,0.9723502304147466,211,0.88573732718894,0.8940092165898618,0.020414746543778728,0.03980099502487562,0.909952606635071,0.888957345971564,0.010666245040819948,0.8720379146919431,0.909952606635071,0.020995260663507098,0.03980099502487562,0.0,0.873594470046083,0.010371325823101421,0.8571428571428571,0.8940092165898618,0.6821730594117206,0.013962772747823461,0.6589786827715115,0.7088420348768705,0.9520833333333333,0.04119524986101083,0.9166666666666666,1.0,17.24095790299377,0.13923398831159317,16.96155785447081,17.49475025582097,0.9736866359447006,0.0066874282958146744,0.9630184331797236,0.9861751152073732
patch_reassignment_patchnas_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,within_failure_type_shuffle,217,25,12,200,0.9032258064516129,196,0.7768202764976958,0.8940092165898618,0.006359447004608332,0.2885572139303483,0.9489795918367347,0.9419387755102042,0.007385809869060237,0.9285714285714286,0.9540816326530612,0.00704081632653053,0.2885572139303483,0.0,0.8876497695852534,0.006671054075280214,0.8755760368663594,0.8986175115207373,0.6906859057971014,0.007066400509459618,0.6770661835748794,0.7044816425120773,0.9833333333333333,0.03333333333333335,0.9166666666666666,1.0,18.905547225719086,0.0,18.905547225719086,18.905547225719086,0.9953917050691244,0.0,0.9953917050691244,0.9953917050691244
patch_reassignment_patchnas_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,202,original,217,23,13,1,1.0,217,0.0,0.9493087557603687,0.0,nan,0.9493087557603687,0.9493087557603687,0.0,0.9493087557603687,0.9493087557603687,0.0,nan,0.0,0.9493087557603687,0.0,0.9493087557603687,0.9493087557603687,0.860659605262304,0.0,0.860659605262304,0.860659605262304,1.0,0.0,1.0,1.0,16.634422481952726,0.0,16.634422481952726,16.634422481952726,0.9953917050691244,0.0,0.9953917050691244,0.9953917050691244
