method,setting,seed,kind,true_class,n_events,n_pool
PatchNAS [tau],tt100k_signs/resnet50,101,regression,38,4,202
PatchNAS [tau],tt100k_signs/resnet50,101,regression,39,0,36
PatchNAS [tau],tt100k_signs/resnet50,101,regression,40,0,2
PatchNAS [tau],tt100k_signs/resnet50,101,regression,41,0,50
PatchNAS [tau],tt100k_signs/resnet50,101,regression,42,0,1
PatchNAS [tau],tt100k_signs/resnet50,101,regression,43,0,101
PatchNAS [tau],tt100k_signs/resnet50,101,regression,44,3,26
PatchNAS [tau],tt100k_signs/resnet50,101,regression,46,1,3
PatchNAS [tau],tt100k_signs/resnet50,101,regression,47,0,15
PatchNAS [tau],tt100k_signs/resnet50,101,regression,48,0,5
PatchNAS [tau],tt100k_signs/resnet50,101,regression,50,2,11
PatchNAS [tau],tt100k_signs/resnet50,101,regression,51,0,13
PatchNAS [tau],tt100k_signs/resnet50,101,regression,53,0,18
PatchNAS [tau],tt100k_signs/resnet50,101,regression,55,0,32
PatchNAS [tau],tt100k_signs/resnet50,101,regression,57,0,2
PatchNAS [tau],tt100k_signs/resnet50,101,regression,59,3,4
PatchNAS [tau],tt100k_signs/resnet50,101,regression,61,2,6
PatchNAS [tau],tt100k_signs/resnet50,101,regression,65,2,8
PatchNAS [tau],tt100k_signs/resnet50,101,regression,68,1,2
PatchNAS [tau],tt100k_signs/resnet50,101,regression,70,2,29
PatchNAS [tau],tt100k_signs/resnet50,101,regression,71,5,14
PatchNAS [tau],tt100k_signs/resnet50,101,regression,74,4,44
PatchNAS [tau],tt100k_signs/resnet50,101,regression,76,3,33
PatchNAS [tau],tt100k_signs/resnet50,101,regression,77,2,2
PatchNAS [tau],tt100k_signs/resnet50,101,regression,80,1,20
PatchNAS [tau],tt100k_signs/resnet50,101,regression,81,0,169
PatchNAS [tau],tt100k_signs/resnet50,101,regression,82,0,10
PatchNAS [tau],tt100k_signs/resnet50,101,regression,83,0,57
PatchNAS [tau],tt100k_signs/resnet50,101,regression,84,3,48
PatchNAS [tau],tt100k_signs/resnet50,101,regression,85,0,43
PatchNAS [tau],tt100k_signs/resnet50,101,regression,86,2,3
PatchNAS [tau],tt100k_signs/resnet50,101,regression,88,0,173
PatchNAS [tau],tt100k_signs/resnet50,101,regression,89,0,1
PatchNAS [tau],tt100k_signs/resnet50,101,regression,91,1,341
PatchNAS [tau],tt100k_signs/resnet50,101,regression,92,9,170
PatchNAS [tau],tt100k_signs/resnet50,101,regression,93,4,299
PatchNAS [tau],tt100k_signs/resnet50,101,regression,94,0,227
PatchNAS [tau],tt100k_signs/resnet50,101,regression,96,1,34
PatchNAS [tau],tt100k_signs/resnet50,101,regression,97,2,231
PatchNAS [tau],tt100k_signs/resnet50,101,regression,98,0,8
PatchNAS [tau],tt100k_signs/resnet50,101,regression,100,0,27
PatchNAS [tau],tt100k_signs/resnet50,101,regression,102,4,16
PatchNAS [tau],tt100k_signs/resnet50,101,regression,103,0,3
PatchNAS [tau],tt100k_signs/resnet50,101,regression,105,1,43
PatchNAS [tau],tt100k_signs/resnet50,101,regression,107,0,23
PatchNAS [tau],tt100k_signs/resnet50,101,regression,109,0,5
PatchNAS [tau],tt100k_signs/resnet50,101,regression,111,0,13
PatchNAS [tau],tt100k_signs/resnet50,101,regression,112,0,6
PatchNAS [tau],tt100k_signs/resnet50,101,regression,113,0,27
PatchNAS [tau],tt100k_signs/resnet50,101,regression,114,0,5
PatchNAS [tau],tt100k_signs/resnet50,101,regression,115,0,874
PatchNAS [tau],tt100k_signs/resnet50,101,regression,116,1,626
PatchNAS [tau],tt100k_signs/resnet50,101,regression,117,2,268
PatchNAS [tau],tt100k_signs/resnet50,101,regression,120,0,13
PatchNAS [tau],tt100k_signs/resnet50,101,regression,121,0,24
PatchNAS [tau],tt100k_signs/resnet50,101,regression,122,0,48
PatchNAS [tau],tt100k_signs/resnet50,101,regression,124,2,18
PatchNAS [tau],tt100k_signs/resnet50,101,regression,125,0,29
PatchNAS [tau],tt100k_signs/resnet50,101,regression,126,0,10
PatchNAS [tau],tt100k_signs/resnet50,101,regression,127,0,10
PatchNAS [tau],tt100k_signs/resnet50,101,regression,128,9,42
PatchNAS [tau],tt100k_signs/resnet50,101,regression,132,7,9
PatchNAS [tau],tt100k_signs/resnet50,101,regression,134,0,3
PatchNAS [tau],tt100k_signs/resnet50,101,regression,139,0,1
PatchNAS [tau],tt100k_signs/resnet50,101,regression,140,1,30
PatchNAS [tau],tt100k_signs/resnet50,101,regression,143,1,4
PatchNAS [tau],tt100k_signs/resnet50,101,regression,145,0,5
PatchNAS [tau],tt100k_signs/resnet50,101,regression,146,17,38
PatchNAS [tau],tt100k_signs/resnet50,101,regression,147,18,37
PatchNAS [tau],tt100k_signs/resnet50,101,regression,151,1,6
PatchNAS [tau],tt100k_signs/resnet50,101,regression,152,1,41
PatchNAS [tau],tt100k_signs/resnet50,101,regression,154,2,24
PatchNAS [tau],tt100k_signs/resnet50,101,regression,155,1,9
PatchNAS [tau],tt100k_signs/resnet50,101,regression,156,0,1
PatchNAS [tau],tt100k_signs/resnet50,101,regression,158,1,1
PatchNAS [tau],tt100k_signs/resnet50,101,regression,159,1,1
PatchNAS [tau],tt100k_signs/resnet50,101,regression,160,7,10
PatchNAS [tau],tt100k_signs/resnet50,101,regression,163,0,9
PatchNAS [tau],tt100k_signs/resnet50,101,regression,164,1,2
PatchNAS [tau],tt100k_signs/resnet50,101,regression,165,7,17
PatchNAS [tau],tt100k_signs/resnet50,101,regression,170,0,52
PatchNAS [tau],tt100k_signs/resnet50,101,regression,172,2,104
PatchNAS [tau],tt100k_signs/resnet50,101,regression,173,2,23
PatchNAS [tau],tt100k_signs/resnet50,101,regression,174,10,49
PatchNAS [tau],tt100k_signs/resnet50,101,regression,177,7,44
PatchNAS [tau],tt100k_signs/resnet50,101,regression,180,2,24
PatchNAS [tau],tt100k_signs/resnet50,202,repair,3,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,4,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,6,1,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,7,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,8,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,12,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,14,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,16,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,18,1,7
PatchNAS [tau],tt100k_signs/resnet50,202,repair,22,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,23,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,27,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,29,0,4
PatchNAS [tau],tt100k_signs/resnet50,202,repair,30,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,34,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,38,1,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,41,1,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,45,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,50,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,54,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,57,1,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,59,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,60,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,62,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,63,6,6
PatchNAS [tau],tt100k_signs/resnet50,202,repair,65,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,66,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,67,10,10
PatchNAS [tau],tt100k_signs/resnet50,202,repair,68,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,72,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,74,1,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,75,3,5
PatchNAS [tau],tt100k_signs/resnet50,202,repair,76,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,79,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,81,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,82,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,83,0,9
PatchNAS [tau],tt100k_signs/resnet50,202,repair,87,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,88,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,89,6,8
PatchNAS [tau],tt100k_signs/resnet50,202,repair,90,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,91,0,4
PatchNAS [tau],tt100k_signs/resnet50,202,repair,92,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,93,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,94,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,95,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,97,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,99,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,100,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,101,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,104,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,105,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,106,3,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,107,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,108,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,110,0,4
PatchNAS [tau],tt100k_signs/resnet50,202,repair,115,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,117,4,30
PatchNAS [tau],tt100k_signs/resnet50,202,repair,120,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,121,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,123,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,124,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,126,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,128,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,137,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,141,7,9
PatchNAS [tau],tt100k_signs/resnet50,202,repair,142,8,21
PatchNAS [tau],tt100k_signs/resnet50,202,repair,143,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,147,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,148,6,7
PatchNAS [tau],tt100k_signs/resnet50,202,repair,149,3,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,150,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,152,2,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,153,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,154,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,155,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,157,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,160,3,5
PatchNAS [tau],tt100k_signs/resnet50,202,repair,161,2,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,162,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,163,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,165,4,7
PatchNAS [tau],tt100k_signs/resnet50,202,repair,166,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,167,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,169,1,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,172,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,174,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,175,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,176,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,repair,178,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,repair,179,1,2
PatchNAS [tau],tt100k_signs/resnet50,202,repair,180,2,7
PatchNAS [tau],tt100k_signs/resnet50,202,regression,1,3,34
PatchNAS [tau],tt100k_signs/resnet50,202,regression,3,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,4,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,5,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,7,0,107
PatchNAS [tau],tt100k_signs/resnet50,202,regression,8,1,4
PatchNAS [tau],tt100k_signs/resnet50,202,regression,9,1,203
PatchNAS [tau],tt100k_signs/resnet50,202,regression,10,0,463
PatchNAS [tau],tt100k_signs/resnet50,202,regression,11,0,35
PatchNAS [tau],tt100k_signs/resnet50,202,regression,13,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,regression,14,3,111
PatchNAS [tau],tt100k_signs/resnet50,202,regression,15,0,4
PatchNAS [tau],tt100k_signs/resnet50,202,regression,16,0,80
PatchNAS [tau],tt100k_signs/resnet50,202,regression,17,0,15
PatchNAS [tau],tt100k_signs/resnet50,202,regression,18,2,203
PatchNAS [tau],tt100k_signs/resnet50,202,regression,19,0,108
PatchNAS [tau],tt100k_signs/resnet50,202,regression,20,1,36
PatchNAS [tau],tt100k_signs/resnet50,202,regression,21,1,73
PatchNAS [tau],tt100k_signs/resnet50,202,regression,22,3,401
PatchNAS [tau],tt100k_signs/resnet50,202,regression,23,1,57
PatchNAS [tau],tt100k_signs/resnet50,202,regression,25,0,24
PatchNAS [tau],tt100k_signs/resnet50,202,regression,26,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,27,0,6
PatchNAS [tau],tt100k_signs/resnet50,202,regression,28,0,7
PatchNAS [tau],tt100k_signs/resnet50,202,regression,29,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,regression,30,0,28
PatchNAS [tau],tt100k_signs/resnet50,202,regression,31,0,5
PatchNAS [tau],tt100k_signs/resnet50,202,regression,34,0,8
PatchNAS [tau],tt100k_signs/resnet50,202,regression,35,1,86
PatchNAS [tau],tt100k_signs/resnet50,202,regression,37,0,13
PatchNAS [tau],tt100k_signs/resnet50,202,regression,38,8,194
PatchNAS [tau],tt100k_signs/resnet50,202,regression,39,0,40
PatchNAS [tau],tt100k_signs/resnet50,202,regression,40,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,regression,41,1,43
PatchNAS [tau],tt100k_signs/resnet50,202,regression,42,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,43,0,104
PatchNAS [tau],tt100k_signs/resnet50,202,regression,44,4,31
PatchNAS [tau],tt100k_signs/resnet50,202,regression,46,0,4
PatchNAS [tau],tt100k_signs/resnet50,202,regression,47,0,17
PatchNAS [tau],tt100k_signs/resnet50,202,regression,48,0,5
PatchNAS [tau],tt100k_signs/resnet50,202,regression,50,1,11
PatchNAS [tau],tt100k_signs/resnet50,202,regression,51,0,14
PatchNAS [tau],tt100k_signs/resnet50,202,regression,53,0,18
PatchNAS [tau],tt100k_signs/resnet50,202,regression,55,0,34
PatchNAS [tau],tt100k_signs/resnet50,202,regression,57,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,regression,59,2,3
PatchNAS [tau],tt100k_signs/resnet50,202,regression,60,1,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,61,1,5
PatchNAS [tau],tt100k_signs/resnet50,202,regression,65,2,9
PatchNAS [tau],tt100k_signs/resnet50,202,regression,68,2,3
PatchNAS [tau],tt100k_signs/resnet50,202,regression,70,1,26
PatchNAS [tau],tt100k_signs/resnet50,202,regression,71,4,12
PatchNAS [tau],tt100k_signs/resnet50,202,regression,74,7,46
PatchNAS [tau],tt100k_signs/resnet50,202,regression,76,4,33
PatchNAS [tau],tt100k_signs/resnet50,202,regression,77,3,3
PatchNAS [tau],tt100k_signs/resnet50,202,regression,80,1,18
PatchNAS [tau],tt100k_signs/resnet50,202,regression,81,0,160
PatchNAS [tau],tt100k_signs/resnet50,202,regression,82,0,10
PatchNAS [tau],tt100k_signs/resnet50,202,regression,83,0,56
PatchNAS [tau],tt100k_signs/resnet50,202,regression,84,1,46
PatchNAS [tau],tt100k_signs/resnet50,202,regression,85,0,49
PatchNAS [tau],tt100k_signs/resnet50,202,regression,86,2,2
PatchNAS [tau],tt100k_signs/resnet50,202,regression,88,1,170
PatchNAS [tau],tt100k_signs/resnet50,202,regression,89,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,regression,91,2,368
PatchNAS [tau],tt100k_signs/resnet50,202,regression,92,6,169
PatchNAS [tau],tt100k_signs/resnet50,202,regression,93,3,289
PatchNAS [tau],tt100k_signs/resnet50,202,regression,94,2,223
PatchNAS [tau],tt100k_signs/resnet50,202,regression,96,0,31
PatchNAS [tau],tt100k_signs/resnet50,202,regression,97,1,236
PatchNAS [tau],tt100k_signs/resnet50,202,regression,98,0,12
PatchNAS [tau],tt100k_signs/resnet50,202,regression,100,0,26
PatchNAS [tau],tt100k_signs/resnet50,202,regression,102,6,20
PatchNAS [tau],tt100k_signs/resnet50,202,regression,103,0,3
PatchNAS [tau],tt100k_signs/resnet50,202,regression,105,0,41
PatchNAS [tau],tt100k_signs/resnet50,202,regression,107,0,24
PatchNAS [tau],tt100k_signs/resnet50,202,regression,109,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,111,1,12
PatchNAS [tau],tt100k_signs/resnet50,202,regression,112,0,8
PatchNAS [tau],tt100k_signs/resnet50,202,regression,113,1,32
PatchNAS [tau],tt100k_signs/resnet50,202,regression,114,1,4
PatchNAS [tau],tt100k_signs/resnet50,202,regression,115,2,849
PatchNAS [tau],tt100k_signs/resnet50,202,regression,116,1,605
PatchNAS [tau],tt100k_signs/resnet50,202,regression,117,6,272
PatchNAS [tau],tt100k_signs/resnet50,202,regression,120,0,11
PatchNAS [tau],tt100k_signs/resnet50,202,regression,121,0,23
PatchNAS [tau],tt100k_signs/resnet50,202,regression,122,0,51
PatchNAS [tau],tt100k_signs/resnet50,202,regression,124,0,19
PatchNAS [tau],tt100k_signs/resnet50,202,regression,125,0,31
PatchNAS [tau],tt100k_signs/resnet50,202,regression,126,0,10
PatchNAS [tau],tt100k_signs/resnet50,202,regression,127,0,9
PatchNAS [tau],tt100k_signs/resnet50,202,regression,128,0,45
PatchNAS [tau],tt100k_signs/resnet50,202,regression,131,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,132,2,5
PatchNAS [tau],tt100k_signs/resnet50,202,regression,134,0,2
PatchNAS [tau],tt100k_signs/resnet50,202,regression,139,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,140,1,31
PatchNAS [tau],tt100k_signs/resnet50,202,regression,143,4,6
PatchNAS [tau],tt100k_signs/resnet50,202,regression,145,2,7
PatchNAS [tau],tt100k_signs/resnet50,202,regression,146,15,36
PatchNAS [tau],tt100k_signs/resnet50,202,regression,147,14,34
PatchNAS [tau],tt100k_signs/resnet50,202,regression,151,1,7
PatchNAS [tau],tt100k_signs/resnet50,202,regression,152,2,42
PatchNAS [tau],tt100k_signs/resnet50,202,regression,154,1,27
PatchNAS [tau],tt100k_signs/resnet50,202,regression,155,2,8
PatchNAS [tau],tt100k_signs/resnet50,202,regression,158,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,159,0,1
PatchNAS [tau],tt100k_signs/resnet50,202,regression,160,8,9
PatchNAS [tau],tt100k_signs/resnet50,202,regression,163,1,8
PatchNAS [tau],tt100k_signs/resnet50,202,regression,164,1,3
PatchNAS [tau],tt100k_signs/resnet50,202,regression,165,1,15
PatchNAS [tau],tt100k_signs/resnet50,202,regression,170,1,45
PatchNAS [tau],tt100k_signs/resnet50,202,regression,172,2,105
PatchNAS [tau],tt100k_signs/resnet50,202,regression,173,6,22
PatchNAS [tau],tt100k_signs/resnet50,202,regression,174,11,48
PatchNAS [tau],tt100k_signs/resnet50,202,regression,177,2,41
PatchNAS [tau],tt100k_signs/resnet50,202,regression,180,3,18
PatchNAS [tau],tt100k_signs/resnet50,303,repair,2,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,3,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,6,1,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,7,0,5
PatchNAS [tau],tt100k_signs/resnet50,303,repair,10,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,18,1,8
PatchNAS [tau],tt100k_signs/resnet50,303,repair,20,1,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,22,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,23,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,24,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,28,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,29,0,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,30,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,35,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,38,1,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,41,0,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,42,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,43,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,44,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,45,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,53,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,54,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,57,1,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,59,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,60,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,63,6,6
PatchNAS [tau],tt100k_signs/resnet50,303,repair,67,9,9
PatchNAS [tau],tt100k_signs/resnet50,303,repair,68,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,69,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,70,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,72,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,73,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,74,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,75,2,4
PatchNAS [tau],tt100k_signs/resnet50,303,repair,78,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,79,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,80,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,81,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,82,2,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,83,2,5
PatchNAS [tau],tt100k_signs/resnet50,303,repair,88,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,89,5,6
PatchNAS [tau],tt100k_signs/resnet50,303,repair,90,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,91,0,6
PatchNAS [tau],tt100k_signs/resnet50,303,repair,92,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,97,1,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,98,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,99,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,104,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,106,2,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,107,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,110,0,5
PatchNAS [tau],tt100k_signs/resnet50,303,repair,115,0,4
PatchNAS [tau],tt100k_signs/resnet50,303,repair,117,2,34
PatchNAS [tau],tt100k_signs/resnet50,303,repair,120,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,121,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,123,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,124,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,125,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,126,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,128,0,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,133,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,138,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,141,2,12
PatchNAS [tau],tt100k_signs/resnet50,303,repair,142,6,13
PatchNAS [tau],tt100k_signs/resnet50,303,repair,143,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,144,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,146,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,147,0,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,148,3,7
PatchNAS [tau],tt100k_signs/resnet50,303,repair,149,2,7
PatchNAS [tau],tt100k_signs/resnet50,303,repair,150,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,152,0,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,153,0,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,157,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,160,0,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,161,2,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,163,1,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,165,2,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,166,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,169,1,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,171,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,172,0,4
PatchNAS [tau],tt100k_signs/resnet50,303,repair,174,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,175,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,177,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,repair,178,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,repair,179,2,3
PatchNAS [tau],tt100k_signs/resnet50,303,repair,180,0,7
PatchNAS [tau],tt100k_signs/resnet50,303,regression,1,5,35
PatchNAS [tau],tt100k_signs/resnet50,303,regression,3,0,4
PatchNAS [tau],tt100k_signs/resnet50,303,regression,4,0,2
PatchNAS [tau],tt100k_signs/resnet50,303,regression,7,0,109
PatchNAS [tau],tt100k_signs/resnet50,303,regression,8,0,4
PatchNAS [tau],tt100k_signs/resnet50,303,regression,9,1,201
PatchNAS [tau],tt100k_signs/resnet50,303,regression,10,0,457
PatchNAS [tau],tt100k_signs/resnet50,303,regression,11,0,31
PatchNAS [tau],tt100k_signs/resnet50,303,regression,12,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,13,0,4
PatchNAS [tau],tt100k_signs/resnet50,303,regression,14,2,116
PatchNAS [tau],tt100k_signs/resnet50,303,regression,15,0,5
PatchNAS [tau],tt100k_signs/resnet50,303,regression,16,0,80
PatchNAS [tau],tt100k_signs/resnet50,303,regression,17,0,13
PatchNAS [tau],tt100k_signs/resnet50,303,regression,18,0,201
PatchNAS [tau],tt100k_signs/resnet50,303,regression,19,1,108
PatchNAS [tau],tt100k_signs/resnet50,303,regression,20,0,33
PatchNAS [tau],tt100k_signs/resnet50,303,regression,21,5,67
PatchNAS [tau],tt100k_signs/resnet50,303,regression,22,3,410
PatchNAS [tau],tt100k_signs/resnet50,303,regression,23,3,54
PatchNAS [tau],tt100k_signs/resnet50,303,regression,25,0,26
PatchNAS [tau],tt100k_signs/resnet50,303,regression,26,0,1
PatchNAS [tau],tt100k_signs/resnet50,303,regression,27,0,4
PatchNAS [tau],tt100k_signs/resnet50,303,regression,28,0,7
PatchNAS [tau],tt100k_signs/resnet50,303,regression,29,1,4
PatchNAS [tau],tt100k_signs/resnet50,303,regression,30,0,30
PatchNAS [tau],tt100k_signs/resnet50,303,regression,31,0,6
