method,setting,seed,split,grouping,n_vec,n_groups,cos_within,cos_between,cos_gap,cos_gap_null_mean,cos_gap_null_sd,cos_z,cos_p_perm,l2_within,l2_between,l2_gap,l2_gap_null_mean,l2_gap_null_sd,l2_z,l2_p_perm,n_pairs_within,n_pairs_between,note
DynaPatch-NoGate,lisa_signs/resnet50,202,seen,failure_type,27,19.0,0.07706618776919373,0.8444388569256628,0.7673726691564691,0.007569172946608746,0.11075520099516985,6.8602060162947645,0.0,0.3085821064729606,1.00551912443514,0.6969370179621794,-0.0026489596628033905,0.08288227297512257,8.440719016315171,0.0,14.0,337.0,
DynaPatch-NoGate,lisa_signs/resnet50,202,seen,true_class,27,12.0,0.17348351422389705,0.8629378329972994,0.6894543187734024,0.008990017221389457,0.07713561152652376,8.821662110103418,0.0,0.4052861486716558,1.0216194500259883,0.6163333013543325,-0.0015358649465548341,0.05923855538970457,10.43018625666622,0.0,25.0,326.0,
DynaPatch-NoGate,lisa_signs/resnet50,202,held,failure_type,34,16.0,0.24393564812595647,0.7710709615386824,0.5271353134127259,0.00399061224493988,0.07181546407664838,7.2845689697437725,0.0,0.42649746115823056,1.0001510599750443,0.5736535988168137,-0.001119829896450713,0.06381962746135744,9.006217233911016,0.0,41.0,520.0,
DynaPatch-NoGate,lisa_signs/resnet50,202,held,true_class,34,11.0,0.4608584470147196,0.7719128812963959,0.3110544342816763,0.0005444643306510427,0.058852203263149036,5.276097626410844,0.0,0.6038699573115619,1.0095717961742645,0.4057018388627026,0.0012382075427025123,0.048863145849640605,8.27747833830264,0.0,71.0,490.0,
DynaPatch-NoGate,lisa_signs/resnet50,303,seen,failure_type,27,15.0,0.07863983886866256,0.7340279384719924,0.6553880996033299,-0.0020944962999380006,0.08641096366001845,7.6087867563022,0.0,0.29216642829592027,0.9907479870798227,0.6985815587839024,-0.005496149867938707,0.07047177988730619,9.990917070177092,0.0,22.0,329.0,
DynaPatch-NoGate,lisa_signs/resnet50,303,seen,true_class,27,8.0,0.19801585092352714,0.7770881993843206,0.5790723484607935,-0.0026477786988939878,0.058985746192417976,9.86204574325788,0.0,0.4612332683789294,1.0295361749481549,0.5683029065692254,-0.003013034272961273,0.0491915042034577,11.614118130390786,0.0,51.0,300.0,
DynaPatch-NoGate,lisa_signs/resnet50,303,held,failure_type,34,22.0,0.046467573953326916,0.6187109986652694,0.5722434247119424,-0.006185245055225028,0.08297847409709608,6.970827989477807,0.0,0.26899319215719913,0.995186707125574,0.7261935149683749,-0.003039743594262831,0.08203514135242616,8.889278991072057,0.0,28.0,533.0,
DynaPatch-NoGate,lisa_signs/resnet50,303,held,true_class,34,17.0,0.08501213251083087,0.6258179493442386,0.5408058168334078,-0.0048539239726208576,0.066500173827818,8.205388187565394,0.0,0.3370889732479228,1.0028512066186248,0.6657622333707021,-0.005928736392407827,0.06452085284538354,10.410447787513379,0.0,37.0,524.0,
DynaPatch-NoGate,lisa_signs/convnext_tiny,101,seen,failure_type,10,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/convnext_tiny,101,seen,true_class,10,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/convnext_tiny,101,held,failure_type,14,11.0,0.022800976295946518,0.6797922674641638,0.6569912911682172,-0.006456835582124347,0.20533969099472513,3.2309784997395052,0.0,0.2762627945177775,1.024697643956993,0.7484348494392155,-0.007361693166379332,0.1273248725970473,5.93596936076719,0.0,6.0,85.0,
DynaPatch-NoGate,lisa_signs/convnext_tiny,101,held,true_class,14,6.0,0.41679917264538985,0.7107759944321417,0.29397682178675183,4.787438289426626e-05,0.13380723374556858,2.1966596212620324,0.05,0.8030396201354594,1.0336318417696397,0.23059222163418036,-0.0010113523569771044,0.08589812997862356,2.69625862688859,0.02,23.0,68.0,
DynaPatch-NoGate,lisa_signs/convnext_tiny,202,seen,failure_type,10,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/convnext_tiny,202,seen,true_class,10,8.0,0.2569968265886949,0.9025633706094557,0.6455665440207607,0.010107065373965284,0.17329830593027856,3.666853378813679,0.02,0.528773122888718,0.9914881748659277,0.46271505197720963,0.010499517504706252,0.1253458798163819,3.607741515966399,0.01,3.0,42.0,
DynaPatch-NoGate,lisa_signs/convnext_tiny,202,held,failure_type,14,11.0,0.01586545884200985,0.6324622913633262,0.6165968325213164,-0.010668214727866093,0.16395576509416923,3.82581879255714,0.0,0.1895646936248105,0.9711295858307144,0.781564892205904,0.002589040335624406,0.16626976792050746,4.685011963437743,0.0,4.0,87.0,
DynaPatch-NoGate,lisa_signs/convnext_tiny,202,held,true_class,14,8.0,0.4797197386266847,0.6244435989931292,0.14472386036644447,-0.005235152723047403,0.12304166427516461,1.2187661307385422,0.205,0.7829612899192862,0.9601392058574679,0.17717791593818177,0.0070695526178886706,0.11935545062412256,1.4252249262966445,0.115,12.0,79.0,
DynaPatch-NoGate,lisa_signs/convnext_tiny,303,seen,failure_type,10,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/convnext_tiny,303,seen,true_class,10,6.0,0.31353927601283665,0.9197703042204349,0.6062310282075982,0.0032001805392538277,0.1230623973108164,4.900203968401334,0.0,0.5517646923073395,1.0107570378412276,0.4589923455338881,0.01690407830265942,0.09770359856118693,4.524790015281226,0.0,7.0,38.0,
DynaPatch-NoGate,lisa_signs/convnext_tiny,303,held,failure_type,14,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/convnext_tiny,303,held,true_class,14,9.0,0.12954111190557388,0.6182980134696314,0.48875690156405754,-0.006443500882184179,0.1268147457833426,3.904911841154221,0.0,0.4896916197093143,1.0114231089896075,0.5217314892802932,0.0040022654356634815,0.12382268462900524,4.181214657004548,0.0,8.0,83.0,
DynaPatch-NoGate,lisa_signs/densenet121,101,seen,failure_type,13,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/densenet121,101,seen,true_class,13,10.0,0.030437009929572434,0.9300669027312348,0.8996298928016624,0.001219943002771069,0.16260333725269238,5.52516304383839,0.0,0.1405648183187013,1.0113401486729594,0.8707753303542581,-0.02263606135979967,0.10562948754973613,8.457973359805736,0.0,3.0,75.0,
DynaPatch-NoGate,lisa_signs/densenet121,101,held,failure_type,17,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/densenet121,101,held,true_class,17,10.0,0.49702481792868786,0.5977311857185582,0.10070636778987035,-0.005045537835687727,0.0941025304699947,1.1237944941146303,0.31,0.8789355387830777,0.9757592636025252,0.09682372481944745,-0.003474209033454434,0.08217387924162987,1.2205573690486025,0.245,10.0,126.0,
DynaPatch-NoGate,lisa_signs/densenet121,202,seen,failure_type,13,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/densenet121,202,seen,true_class,13,8.0,0.09591162324472814,0.9698189762309569,0.8739073529862288,0.005900240404036123,0.14080952150014472,6.164406379117879,0.0,0.25655095109659976,1.005199015890096,0.7486480647934963,0.003964730127651987,0.10229888618008405,7.2794862433560175,0.0,6.0,72.0,
DynaPatch-NoGate,lisa_signs/densenet121,202,held,failure_type,17,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/densenet121,202,held,true_class,17,11.0,0.4759393962232727,0.7299996793775464,0.2540602831542737,0.00010090574655936379,0.12937491339154067,1.9629723471749725,0.045,0.7498564179166836,1.0306374670676857,0.2807810491510021,0.010653596997775874,0.1004062429757645,2.6903451831748924,0.015,7.0,129.0,
DynaPatch-NoGate,lisa_signs/densenet121,303,seen,failure_type,13,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/densenet121,303,seen,true_class,13,10.0,0.0766028026650879,0.8312987364998079,0.75469593383472,0.0009141761842849055,0.11490730818990272,6.5599113713301,0.0,0.243201773910831,1.0043798095281293,0.7611780356172984,0.0012493876420512796,0.11087893855627441,6.853678957097038,0.0,3.0,75.0,
DynaPatch-NoGate,lisa_signs/densenet121,303,held,failure_type,17,,,,,,,,,,,,,,,,,,too few vectors or one group only
DynaPatch-NoGate,lisa_signs/densenet121,303,held,true_class,17,12.0,0.20297188086836654,0.6815011869416726,0.47852930607330607,0.0002517566521796766,0.11762962929399666,4.065961546318244,0.0,0.5178496770372356,0.9841246753307006,0.46627499829346497,0.009067600750923997,0.10255061297937662,4.458358504692985,0.0,7.0,129.0,
DynaPatch-NoGate,lisa_signs/vgg16,101,seen,failure_type,28,18.0,0.040106879391631274,0.48084057535300306,0.4407336959613718,0.004862133397503017,0.07842424661739694,5.557867386151224,0.0,0.3381804590253906,1.022625287343611,0.6844448283182204,0.007051823802677821,0.09082283283991069,7.458399868479045,0.0,14.0,364.0,
DynaPatch-NoGate,lisa_signs/vgg16,101,seen,true_class,28,14.0,0.09249165333642395,0.4864009552378461,0.39390930190142215,0.0006995164060651323,0.05547905896113457,7.087535240345904,0.0,0.4458918059755658,1.0297098125880757,0.5838180066125098,0.00280392697285331,0.06694630104665124,8.67880779889692,0.0,21.0,357.0,
DynaPatch-NoGate,lisa_signs/vgg16,101,held,failure_type,36,29.0,0.19454626388775328,0.37084656681580314,0.17630030292804985,0.005243749588881233,0.08522089244018385,2.0072138232678705,0.035,0.6218800545222358,0.996106710592318,0.3742266560700822,0.00993392141874783,0.11843331945806176,3.0759311342046574,0.0,9.0,621.0,
DynaPatch-NoGate,lisa_signs/vgg16,101,held,true_class,36,21.0,0.27578223580222005,0.3731175042700079,0.09733526846778784,0.0026820703076708553,0.054293186628530804,1.743371572679689,0.055,0.7552353384422761,1.0029497366891804,0.24771439824690433,0.0034794708164165673,0.068802467425629,3.5497989616570083,0.0,31.0,599.0,
DynaPatch-NoGate,lisa_signs/vgg16,202,seen,failure_type,28,21.0,0.02158887356213595,0.3341959052498959,0.31260703168775994,-0.0012979640356016618,0.06211675814481564,5.053467133402021,0.0,0.27632822029024146,0.981769962205521,0.7054417419152796,-0.0020036489224178685,0.09590686352122789,7.376379175133135,0.0,9.0,369.0,
DynaPatch-NoGate,lisa_signs/vgg16,202,seen,true_class,28,13.0,0.04440251310377449,0.34504600309263095,0.3006434899888565,-0.0038669152749941367,0.03486306001714115,8.734471532487316,0.0,0.36021227716593646,1.004155458201783,0.6439431810358467,0.0022038135095513232,0.057013697407058014,11.25588054627019,0.0,23.0,355.0,
DynaPatch-NoGate,lisa_signs/vgg16,202,held,failure_type,36,26.0,0.08516051302362153,0.27264829088656284,0.1874877778629413,0.0020555613898802904,0.04494129290506022,4.126098838782093,0.0,0.5513007047372228,0.9919676503071215,0.4406669455698987,0.005736342687805256,0.08829113706850503,4.926095838359235,0.0,12.0,618.0,
DynaPatch-NoGate,lisa_signs/vgg16,202,held,true_class,36,18.0,0.1421782306215642,0.2772226303387836,0.13504439971721938,0.0009471067189767704,0.02787771889745379,4.8101960381586375,0.0,0.6872099638384682,1.002597361014841,0.3153873971763729,-0.0008045693091137029,0.06089869227541222,5.192097804831791,0.0,38.0,592.0,
DynaPatch-NoGate,lisa_signs/vgg16,303,seen,failure_type,28,20.0,0.09421101603011883,0.541352712937907,0.44714169690778816,0.001594614330018005,0.09780760294990998,4.555342009571505,0.0,0.427325049357438,1.0151556400567474,0.5878305906993094,0.009424876563439495,0.10463389502845342,5.52790005545578,0.0,10.0,368.0,
DynaPatch-NoGate,lisa_signs/vgg16,303,seen,true_class,28,15.0,0.2017109026759718,0.5557485807043536,0.3540376780283818,-0.002110473004320057,0.07092579284741789,5.021419383973038,0.0,0.6073925651169788,1.030981526317663,0.4235889612006841,0.0030294441363177206,0.0741365864106902,5.672766139095536,0.0,28.0,350.0,
DynaPatch-NoGate,lisa_signs/vgg16,303,held,failure_type,36,24.0,0.09166765780551553,0.3482627509590212,0.2565950931535057,0.0013088784472525636,0.052178701304321666,4.8925367692165365,0.0,0.5167662885368938,1.0124221329501841,0.49565584441329036,-0.00201576745846546,0.0693827692073214,7.172841579405679,0.0,19.0,611.0,
DynaPatch-NoGate,lisa_signs/vgg16,303,held,true_class,36,17.0,0.10446786115137391,0.35440983393944314,0.24994197278806923,0.0007214111211098883,0.040229544874119415,6.194963488664613,0.0,0.5679668059083612,1.0227388983327244,0.4547720924243631,-0.0006263170746836017,0.052565048611860676,8.663521132702385,0.0,35.0,595.0,
NN-Patching,gtsrb/resnet50,101,seen,failure_type,38,24.0,0.027843384488220848,0.16240957440778092,0.13456618991956007,0.0007518901187841082,0.014719961900238061,9.090668895652588,0.0,0.32494071332281366,1.0954281757519766,0.7704874624291629,0.0005418787163568178,0.09893281891257813,7.782509304474433,0.0,21.0,682.0,
NN-Patching,gtsrb/resnet50,101,seen,true_class,38,19.0,0.049872516187767876,0.16598767895848085,0.11611516277071297,0.00015321473799815398,0.010511094846900465,11.032337707035115,0.0,0.40284576303562575,1.1192920330943505,0.7164462700587249,-0.0060966184153732365,0.06876934972471684,10.506757608671956,0.0,46.0,657.0,
NN-Patching,gtsrb/resnet50,101,held,failure_type,48,33.0,0.016358217422827524,0.13902747323563175,0.12266925581280422,0.0009013018934647754,0.013827346204352244,8.806314104741652,0.0,0.2796395959353778,1.0462819470268354,0.7666423510914576,-0.008819534180752292,0.07987364036772727,9.708608267913934,0.0,21.0,1107.0,
NN-Patching,gtsrb/resnet50,101,held,true_class,48,20.0,0.05375364714830226,0.14124226533002077,0.0874886181817185,0.00028809707942071736,0.008793274419350282,9.916729187990487,0.0,0.49845949170184445,1.0609307442566753,0.5624712525548309,0.0010115085846905307,0.04834328185804541,11.614017964423464,0.0,58.0,1070.0,
NN-Patching,gtsrb/resnet50,202,seen,failure_type,38,26.0,0.017055625313841534,0.15143264064477213,0.1343770153309306,0.00013070583095668145,0.013897109507709192,9.660016668634796,0.0,0.31907802881173924,1.042775852691599,0.7236978238798597,-0.0017389605827985426,0.07733603310166641,9.380320600354745,0.0,14.0,689.0,
NN-Patching,gtsrb/resnet50,202,seen,true_class,38,20.0,0.04126600434060751,0.15388279585654593,0.11261679151593842,-0.00021852226676438783,0.009547616038372281,11.818166264478446,0.0,0.45538264038878973,1.0556891362376077,0.600306495848818,-0.003092362152763191,0.06207045893285908,9.721192147854905,0.0,32.0,671.0,
NN-Patching,gtsrb/resnet50,202,held,failure_type,48,32.0,0.01374181100905715,0.12757853206962946,0.11383672106057231,0.0002886739165910085,0.012454102970530682,9.117320404652602,0.0,0.2676955462662076,1.0484916991303865,0.7807961528641789,0.007843788726264204,0.08807938158981103,8.775633413604185,0.0,31.0,1097.0,
NN-Patching,gtsrb/resnet50,202,held,true_class,48,20.0,0.03986478967323729,0.12987626426781523,0.09001147459457795,0.00024111150907236742,0.007605443261631297,11.803436037263557,0.0,0.4702870119168047,1.0627494708207017,0.5924624589038969,0.007386035453251068,0.053855062082986585,10.863907696146061,0.0,68.0,1060.0,
NN-Patching,gtsrb/resnet50,303,seen,failure_type,38,25.0,0.01409564610414179,0.15251347752783428,0.1384178314236925,0.0005205056030970403,0.016223402981966166,8.499901405727353,0.0,0.24515727570514953,1.094123232123126,0.8489659564179765,0.00943556465818798,0.11053575973314873,7.595102198410324,0.0,20.0,683.0,
NN-Patching,gtsrb/resnet50,303,seen,true_class,38,18.0,0.03589484165875738,0.15483559899732677,0.11894075733856939,-0.00039988448484740163,0.011369933576087034,10.49615998319594,0.0,0.35818051538641904,1.1095144654427935,0.7513339500563745,0.008223674947248698,0.07286569230311776,10.198356065946982,0.0,37.0,666.0,
NN-Patching,gtsrb/resnet50,303,held,failure_type,48,28.0,0.020270244501964064,0.14123818579234998,0.12096794129038592,0.0012143012249623318,0.011796211304093997,10.15187308603992,0.0,0.31668791076623165,1.0774359228837378,0.7607480121175061,-0.007502676433162829,0.07563005718586178,10.158007505567864,0.0,30.0,1098.0,
NN-Patching,gtsrb/resnet50,303,held,true_class,48,20.0,0.05449825556243434,0.1428787462384505,0.08838049067601617,0.0008935143566387774,0.008836663451391464,9.900453580780063,0.0,0.5307215341967828,1.0878241515282652,0.5571026173314824,0.0002845681771647107,0.05632884493720199,9.885131672151259,0.0,62.0,1066.0,
NN-Patching,gtsrb/convnext_tiny,101,seen,failure_type,174,47.0,0.09194189646486048,0.8809473396069483,0.7890054431420878,0.002284557641570864,0.019562096771923013,40.216593069382064,0.0,0.31111199006802714,1.029553762156637,0.7184417720886099,0.0005553452684264315,0.018143714068409478,39.566674390584055,0.0,870.0,14181.0,
NN-Patching,gtsrb/convnext_tiny,101,seen,true_class,174,25.0,0.19733335013287967,0.9002569589492613,0.7029236088163816,0.0018749588544632835,0.016748028958613395,41.858576412331516,0.0,0.42815368326074427,1.0449920000563662,0.616838316795622,-0.0001419331563787346,0.015626141643502248,39.48385109954979,0.0,1390.0,13661.0,
NN-Patching,gtsrb/convnext_tiny,101,held,failure_type,217,49.0,0.08253975239374398,0.8807921097600376,0.7982523573662936,-0.00010056415187556622,0.016960214608447034,47.07210020051736,0.0,0.3061571804324796,1.0287667477711695,0.7226095673386899,-0.0007483376659864904,0.01618078378439701,44.704750684419835,0.0,1262.0,22174.0,
NN-Patching,gtsrb/convnext_tiny,101,held,true_class,217,25.0,0.23038234649377928,0.898407158174294,0.6680248116805146,-0.0004624097205930583,0.01425239692119874,46.90349455254851,0.0,0.4633549714683595,1.0423815841127158,0.5790266126443562,-0.0002514089024201277,0.014853786136911552,38.99867792416076,0.0,2126.0,21310.0,
NN-Patching,gtsrb/convnext_tiny,202,seen,failure_type,174,49.0,0.08483072670944496,0.8755046650705621,0.7906739383611172,-0.0014626420571046865,0.019997996344879563,39.61079733777608,0.0,0.31710377044397375,1.0435435841255147,0.726439813681541,-0.001889048715119389,0.021032728768253576,34.62835804079586,0.0,837.0,14214.0,
NN-Patching,gtsrb/convnext_tiny,202,seen,true_class,174,27.0,0.17681140108592047,0.8924423545953313,0.7156309535094107,-0.0007390656827879066,0.01551048097731476,46.186189854057865,0.0,0.4179856148870843,1.0575820470552884,0.639596432168204,-0.00020120773330979615,0.016687273241149405,38.340454465951126,0.0,1281.0,13770.0,
NN-Patching,gtsrb/convnext_tiny,202,held,failure_type,217,46.0,0.08081245475636332,0.8952962358059564,0.8144837810495931,-1.623811593390645e-05,0.017570335596738262,46.356543085629696,0.0,0.29235072197137046,1.0244472732143137,0.7320965512429433,-0.0008022434066433182,0.013877921411275258,52.81041539847063,0.0,1302.0,22134.0,
NN-Patching,gtsrb/convnext_tiny,202,held,true_class,217,23.0,0.228805414104461,0.9150526338664178,0.6862472197619568,-0.0005258156961296229,0.013833994126670145,49.6438721254358,0.0,0.4477442399149906,1.039864459498542,0.5921202195835513,-0.0006063374787384012,0.012279074901325187,48.27127139276998,0.0,2220.0,21216.0,
NN-Patching,gtsrb/convnext_tiny,303,seen,failure_type,174,47.0,0.08469874171838922,0.8828863595035475,0.7981876177851583,-0.000659246233739354,0.021297973253740363,37.50811659231921,0.0,0.3111686176974743,1.0150899912326388,0.7039213735351645,0.0016271694075450183,0.01876405663626475,37.42763186574955,0.0,782.0,14269.0,
NN-Patching,gtsrb/convnext_tiny,303,seen,true_class,174,23.0,0.18599168292682505,0.9001579798969443,0.7141662969701192,0.0008140110524101135,0.016127476116800946,44.232109271601146,0.0,0.4260186666462409,1.0280345931101065,0.6020159264638656,8.63974615086377e-05,0.014669230164091466,41.03347771001477,0.0,1238.0,13813.0,
NN-Patching,gtsrb/convnext_tiny,303,held,failure_type,217,44.0,0.08012655766884491,0.8848746700350149,0.8047481123661699,-0.0005638728497993861,0.014624500715765364,55.065947262922194,0.0,0.29792253987524503,1.0199879591243797,0.7220654192491347,0.00039523420639183684,0.013369584143658943,53.978506529019086,0.0,1320.0,22116.0,
NN-Patching,gtsrb/convnext_tiny,303,held,true_class,217,25.0,0.25521449410770614,0.9036258754859763,0.6484113813782701,0.0006112463986968747,0.012784787203691524,50.669606353859024,0.0,0.4873578063460763,1.0332666087657478,0.5459088024196715,1.3136648921646677e-05,0.011591469768575382,47.094602895276076,0.0,2316.0,21120.0,
NN-Patching,gtsrb/densenet121,101,seen,failure_type,65,30.0,0.0239451701188977,0.2254850183161906,0.20153984819729293,0.0013495028780701787,0.01712921665772239,11.687069485298593,0.0,0.31919298466126467,1.058547785501741,0.7393548008404762,-0.0048199589625684165,0.051197407593709866,14.535399247049744,0.0,109.0,1971.0,
NN-Patching,gtsrb/densenet121,101,seen,true_class,65,24.0,0.03916482820514461,0.2271227469596283,0.1879579187544837,0.000984185540975981,0.01415273466386123,13.211138175135217,0.0,0.3361959279758876,1.0672510387019352,0.7310551107260476,-0.003730097897048969,0.042589165562319675,17.252866988686375,0.0,135.0,1945.0,
NN-Patching,gtsrb/densenet121,101,held,failure_type,83,34.0,0.03757726107488421,0.19433283825646927,0.15675557718158506,4.113955587707982e-05,0.010180657130191003,15.393351883502085,0.0,0.34618087644839457,1.0803672871945824,0.7341864107461878,-0.0017140229290364384,0.034631598161520165,21.24939282968604,0.0,171.0,3232.0,
NN-Patching,gtsrb/densenet121,101,held,true_class,83,22.0,0.05044564074005771,0.19613117094159926,0.14568553020154157,-6.176432830119705e-05,0.007906296840660638,18.43433119812258,0.0,0.480401121130876,1.0835295400409153,0.6031284189100392,-0.001978153250654284,0.02782204771087332,21.74917455491454,0.0,226.0,3177.0,
NN-Patching,gtsrb/densenet121,202,seen,failure_type,66,30.0,0.011013732227954922,0.1816871806807811,0.17067344845282617,0.0014928373501334946,0.010562641148076635,16.01688523873426,0.0,0.24399970380327915,1.0723421291494528,0.8283424253461736,0.0027500711569622828,0.04828724686488871,17.097523834443955,0.0,124.0,2021.0,
NN-Patching,gtsrb/densenet121,202,seen,true_class,66,22.0,0.02286964009480472,0.18334182339403568,0.16047218329923096,0.0010664786133188025,0.00818306993871184,19.479939174456756,0.0,0.31978251463125934,1.0789617775135298,0.7591792628822704,0.002641249464228026,0.041216199259903184,18.355356073204895,0.0,154.0,1991.0,
NN-Patching,gtsrb/densenet121,202,held,failure_type,82,36.0,0.028154240158453636,0.1825194038722725,0.15436516371381886,-2.9950544783619583e-05,0.010071037466290325,15.330606678811554,0.0,0.4087833495361949,1.0489392380552285,0.6401558885190336,-0.005732770345743354,0.03754090395868934,17.204930908385137,0.0,175.0,3146.0,
NN-Patching,gtsrb/densenet121,202,held,true_class,82,23.0,0.0455594202978683,0.18374746997508987,0.13818804967722156,-0.0005174472823811287,0.00795025051678427,17.446682547842506,0.0,0.4775001970816612,1.0542837160036205,0.5767835189219592,-0.00469410685387344,0.029048185479600776,20.01769185080976,0.0,225.0,3096.0,
NN-Patching,gtsrb/densenet121,303,seen,failure_type,66,34.0,0.02448418244960324,0.18267931366286383,0.1581951312132606,0.0004857130183007949,0.01119369848635109,14.089125088832066,0.0,0.3249192934777858,1.0513623653096982,0.7264430718319124,0.0015235991010490197,0.0514723500869065,14.0836676680357,0.0,88.0,2057.0,
NN-Patching,gtsrb/densenet121,303,seen,true_class,66,24.0,0.04190570648354882,0.1840765928867392,0.14217088640319037,0.000703471348316525,0.009017004888184353,15.688958450556024,0.0,0.434549094195149,1.0560384704140533,0.6214893762189043,0.00040682433471856126,0.040075094143708745,15.497968629630517,0.0,119.0,2026.0,
NN-Patching,gtsrb/densenet121,303,held,failure_type,82,33.0,0.026152660029599876,0.19020010316572683,0.16404744313612696,0.0004087894193093307,0.014330209794952984,11.419138731871955,0.0,0.37027315598047655,1.0285723124246169,0.6582991564441403,-0.0039965222095290605,0.037246606671795635,17.7813695747323,0.0,217.0,3104.0,
NN-Patching,gtsrb/densenet121,303,held,true_class,82,21.0,0.04422929619408486,0.19154669691310203,0.14731740071901717,0.00012613605907366667,0.011207953166916557,13.132751578699256,0.0,0.43916638778734485,1.034301238155335,0.5951348503679901,-0.002055012507546063,0.03025595968947697,19.737924990146684,0.0,272.0,3049.0,
NN-Patching,gtsrb/vgg16,101,seen,failure_type,151,70.0,0.012868448276707403,0.0803455582093377,0.0674771099326303,0.0004080535901525199,0.004323130136002327,15.514003561545266,0.0,0.5312142396462646,1.4826958641965031,0.9514816245502385,-0.022417634348217832,0.14704945158495372,6.6229370350911525,0.0,195.0,11130.0,
NN-Patching,gtsrb/vgg16,101,seen,true_class,151,29.0,0.025454505571994496,0.0817798906206892,0.05632538504869471,0.00025986616502054376,0.0030506938767721637,18.377956337139025,0.0,0.6321906815572417,1.506617440476277,0.8744267589190354,-0.013703135591922206,0.0914679403380145,9.709739731967451,0.0,522.0,10803.0,
NN-Patching,gtsrb/vgg16,101,held,failure_type,190,80.0,0.42034597089801834,0.6315715843770577,0.2112256134790394,0.0016545011252002673,0.04105035871468975,5.1052200007631,0.0,1.82744521866069,4.022752081873534,2.1953068632128443,-0.07011329171284755,0.613217444733069,3.694317854750733,0.0,335.0,17620.0,
NN-Patching,gtsrb/vgg16,101,held,true_class,190,29.0,0.5053659780629675,0.6338114219137668,0.12844544385079937,0.0009838290024290653,0.02641898846942711,4.824621313228866,0.0,2.6614343263598434,4.048540551921367,1.3871062255615239,-0.02906097612170405,0.39859483913498533,3.552898990747057,0.0,864.0,17091.0,
NN-Patching,gtsrb/vgg16,202,seen,failure_type,151,69.0,0.01435369427146507,0.08035460565853597,0.0660009113870709,-0.00021192747605899425,0.00472246076443409,14.020834084588436,0.0,0.5487404258729786,1.5264035157848506,0.977663089911872,0.0005582922512741562,0.19526830345703935,5.003908880022431,0.0,227.0,11098.0,
NN-Patching,gtsrb/vgg16,202,seen,true_class,151,27.0,0.026127532138070755,0.08194450630747671,0.05581697416940595,-1.966845925603207e-05,0.0028022352118012724,19.925751547759806,0.0,0.8600310385756496,1.542417733468905,0.6823866948932555,-0.006190480426245832,0.11695817830117175,5.88737944892149,0.0,591.0,10734.0,
NN-Patching,gtsrb/vgg16,202,held,failure_type,190,81.0,0.3472891742324414,0.5619405331948755,0.2146513589624341,0.0031486282888467465,0.03576938880683833,5.912953442113041,0.0,6.048278622145966,14.270534369181686,8.222255747035721,0.04104050453189594,2.119254143568071,3.8604219637035624,0.0,285.0,17670.0,
NN-Patching,gtsrb/vgg16,202,held,true_class,190,29.0,0.4736092057689557,0.5625610985835687,0.08895189281461302,0.003919585415000645,0.025087458191893404,3.3894349417869574,0.0,10.313813752587748,14.321489390380245,4.007675637792497,0.015485283261374052,1.5223152818026608,2.622446481520647,0.0,813.0,17142.0,
NN-Patching,gtsrb/vgg16,303,seen,failure_type,151,71.0,0.014480305347071948,0.07837242299064025,0.0638921176435683,-4.73522066270856e-05,0.004519516301330874,14.147414363174118,0.0,0.7162633132380049,1.5024295345387606,0.7861662213007558,-0.016941555762764647,0.14511520915887657,5.53427708723983,0.0,185.0,11140.0,
NN-Patching,gtsrb/vgg16,303,seen,true_class,151,29.0,0.029492450623141726,0.07985460041377672,0.050362149790635,-1.3354296775824059e-05,0.0031389695140032815,16.048420937709604,0.0,1.056959957552123,1.5124310190407382,0.45547106148861527,0.007901818692274926,0.10938769763869352,4.091586645059168,0.0,568.0,10757.0,
NN-Patching,gtsrb/vgg16,303,held,failure_type,190,80.0,0.16108383734752799,0.4096474329596001,0.2485635956120721,-0.0001920786172459754,0.040352330268387034,6.164592541958712,0.0,10.976933378991557,31.569708477346847,20.59277509835529,-0.9610626711244169,7.78293861347529,2.7693701363851018,0.005,344.0,17611.0,
NN-Patching,gtsrb/vgg16,303,held,true_class,190,30.0,0.29653819008417803,0.4104024323398205,0.11386424225564246,-0.0013906742586387488,0.024904328320768578,4.627907045922545,0.0,17.95076598328882,31.848582655631674,13.897816672342852,-1.0458378841433549,4.527117697190211,3.3009202667202127,0.0,870.0,17085.0,
