experiment_id,setting,dataset,backbone,seed,condition,n,n_classes,n_estimable_classes,n_permutations,eligible_fraction,n_eligible,moved_fraction,original_RR_held,original_minus_mean_RR,p_null_ge_original,original_RR_held_eligible,RR_held_mean_eligible,RR_held_std_eligible,RR_held_p025_eligible,RR_held_p975_eligible,original_minus_mean_RR_eligible,p_null_ge_original_eligible,max_reconstruction_error,RR_held_mean,RR_held_std,RR_held_p025,RR_held_p975,macro_RR_mean,macro_RR_std,macro_RR_p025,macro_RR_p975,coverage_at_0.5_mean,coverage_at_0.5_std,coverage_at_0.5_p025,coverage_at_0.5_p975,target_margin_gain_mean,target_margin_gain_std,target_margin_gain_p025,target_margin_gain_p975,flip_rate_mean,flip_rate_std,flip_rate_p025,flip_rate_p975
patch_reassignment_v1,gtsrb/resnet50,gtsrb,resnet50,202,within_true_class_shuffle,48,20,4,200,0.7916666666666666,38,0.5861458333333334,0.75,0.002291666666666692,0.6666666666666666,0.7631578947368421,0.7602631578947369,0.020005193231575843,0.7368421052631579,0.7894736842105263,0.0028947368421052833,0.6666666666666666,0.0,0.7477083333333333,0.015837444641664214,0.7291666666666666,0.7708333333333334,0.703642857142857,0.009096702699330167,0.6935714285714285,0.7173809523809525,1.0,0.0,1.0,1.0,5.806734505801384,0.09703420970295769,5.622246624141311,6.008627923112362,0.8540625,0.021091885205637203,0.8125,0.8958333333333334
patch_reassignment_v1,gtsrb/resnet50,gtsrb,resnet50,202,within_failure_type_shuffle,48,20,4,200,0.5,24,0.3326041666666667,0.75,0.00927083333333345,0.48258706467661694,0.9166666666666666,0.898125,0.026252480041575748,0.875,0.9583333333333334,0.01854166666666668,0.48258706467661694,0.0,0.7407291666666665,0.0131262400207879,0.7291666666666666,0.7708333333333334,0.6975357142857144,0.00450042514998447,0.6935714285714285,0.707857142857143,1.0,0.0,1.0,1.0,5.886466765543446,0.0,5.886466765543446,5.886466765543446,0.8340625,0.011291878073051726,0.8125,0.8541666666666666
patch_reassignment_v1,gtsrb/resnet50,gtsrb,resnet50,303,original,48,20,3,1,1.0,48,0.0,0.6666666666666666,0.0,nan,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.0,nan,0.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6166666666666666,0.0,0.6166666666666666,0.6166666666666666,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,4.9187284770887345,0.0,4.9187284770887345,4.9187284770887345,0.7708333333333334,0.0,0.7708333333333334,0.7708333333333334
patch_reassignment_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_effect_shuffle,48,20,3,200,1.0,48,0.97875,0.6666666666666666,0.4695833333333333,0.004975124378109453,0.6666666666666666,0.19708333333333333,0.04515790197862508,0.125,0.2916666666666667,0.4695833333333333,0.004975124378109453,0.0,0.19708333333333333,0.04515790197862508,0.125,0.2916666666666667,0.17718035714285713,0.05802097685591501,0.0729047619047619,0.30819940476190477,0.021666666666666664,0.08217528690414032,0.0,0.3333333333333333,0.7350763210374862,0.31024281906729584,0.08385218660502383,1.3771909903269262,0.5103125,0.05295100182007891,0.4166666666666667,0.625
patch_reassignment_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_direction_shuffle,48,20,3,200,1.0,48,0.97625,0.6666666666666666,0.45625,0.004975124378109453,0.6666666666666666,0.21041666666666664,0.05674932696615098,0.12447916666666668,0.3333333333333333,0.45625,0.004975124378109453,0.0,0.21041666666666664,0.05674932696615098,0.12447916666666668,0.3333333333333333,0.1907660714285714,0.06582009207393094,0.07593452380952381,0.3239345238095238,0.07166666666666666,0.14861396674307267,0.0,0.3333333333333333,0.8629216585392423,0.36502793533430156,0.2002913396173254,1.6343780870944262,0.5266666666666667,0.05792865583341863,0.4166666666666667,0.6255208333333334
patch_reassignment_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_magnitude_shuffle,48,20,3,200,1.0,48,0.9779166666666665,0.6666666666666666,0.02020833333333316,0.31343283582089554,0.6666666666666666,0.6464583333333335,0.020719480567813465,0.6041666666666666,0.6875,0.02020833333333316,0.31343283582089554,0.0,0.6464583333333335,0.020719480567813465,0.6041666666666666,0.6875,0.6192999999999999,0.03252450358319606,0.5493571428571429,0.6666666666666666,0.6666666666666665,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,4.2839576079277455,0.12444854858998786,4.050715946681554,4.510634503512779,0.7620833333333333,0.026216910361232287,0.7083333333333334,0.8125
patch_reassignment_v1,gtsrb/resnet50,gtsrb,resnet50,303,within_true_class_shuffle,48,20,3,200,0.8125,39,0.5822916666666668,0.6666666666666666,0.02531250000000007,0.25870646766169153,0.6923076923076923,0.6611538461538463,0.0288820289736219,0.5897435897435898,0.717948717948718,0.031153846153845977,0.25870646766169153,0.0,0.6413541666666666,0.02346664854106781,0.5833333333333334,0.6875,0.5990940476190476,0.018230551366261893,0.5606428571428571,0.6333333333333333,0.6666666666666665,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,4.769952186640973,0.10708764010790743,4.558347881600882,4.9623678654432295,0.7519791666666665,0.018819028029423375,0.7083333333333334,0.7916666666666666
patch_reassignment_v1,gtsrb/resnet50,gtsrb,resnet50,303,within_failure_type_shuffle,48,20,3,200,0.6666666666666666,32,0.416875,0.6666666666666666,0.03833333333333322,0.10945273631840796,0.75,0.6925,0.031782955337727806,0.625,0.75,0.057499999999999996,0.10945273631840796,0.0,0.6283333333333334,0.02118863689181854,0.5833333333333334,0.6666666666666666,0.5908309523809523,0.016417093816743396,0.5578571428571429,0.6166666666666666,0.6666666666666665,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,4.9187284770887345,0.0,4.9187284770887345,4.9187284770887345,0.7496875,0.014203001810063511,0.7291666666666666,0.7708333333333334
patch_reassignment_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,original,217,25,12,1,1.0,217,0.0,0.8248847926267281,0.0,nan,0.8248847926267281,0.8248847926267281,0.0,0.8248847926267281,0.8248847926267281,0.0,nan,0.0,0.8248847926267281,0.0,0.8248847926267281,0.8248847926267281,0.7292369021132665,0.0,0.7292369021132665,0.7292369021132665,0.9166666666666666,0.0,0.9166666666666666,0.9166666666666666,6.975138260128861,0.0,6.975138260128861,6.975138260128861,0.8433179723502304,0.0,0.8433179723502304,0.8433179723502304
patch_reassignment_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,global_effect_shuffle,217,25,12,200,1.0,217,0.9949539170506914,0.8248847926267281,0.6461290322580645,0.004975124378109453,0.8248847926267281,0.17875576036866359,0.022011977920009515,0.1382488479262673,0.22119815668202766,0.6461290322580645,0.004975124378109453,0.0,0.17875576036866359,0.022011977920009515,0.1382488479262673,0.22119815668202766,0.15460505367756538,0.03528289420960378,0.0862638563446202,0.22724858599405573,0.020416666666666666,0.03679664462360061,0.0,0.08333333333333333,1.4279933127886262,0.15310161573572872,1.0924922668487735,1.7441466583040959,0.2538018433179724,0.0233206019354806,0.2119815668202765,0.29965437788018434
