experiment_id,setting,dataset,backbone,seed,condition,n,n_classes,n_estimable_classes,n_permutations,eligible_fraction,n_eligible,moved_fraction,original_RR_held,original_minus_mean_RR,p_null_ge_original,original_RR_held_eligible,RR_held_mean_eligible,RR_held_std_eligible,RR_held_p025_eligible,RR_held_p975_eligible,original_minus_mean_RR_eligible,p_null_ge_original_eligible,max_reconstruction_error,RR_held_mean,RR_held_std,RR_held_p025,RR_held_p975,macro_RR_mean,macro_RR_std,macro_RR_p025,macro_RR_p975,coverage_at_0.5_mean,coverage_at_0.5_std,coverage_at_0.5_p025,coverage_at_0.5_p975,target_margin_gain_mean,target_margin_gain_std,target_margin_gain_p025,target_margin_gain_p975,flip_rate_mean,flip_rate_std,flip_rate_p025,flip_rate_p975
patch_reassignment_nnpatching_v1,gtsrb/resnet50,gtsrb,resnet50,202,within_true_class_shuffle,48,20,4,200,0.7916666666666666,38,0.5888541666666667,0.7083333333333334,0.0025000000000000577,0.6965174129353234,0.7105263157894737,0.7073684210526315,0.02130766576841804,0.6578947368421053,0.7368421052631579,0.0031578947368421373,0.6965174129353234,0.0,0.7058333333333333,0.016868568733330962,0.6666666666666666,0.7291666666666666,0.6704285714285715,0.009022395918929366,0.6502380952380953,0.6811904761904761,1.0,0.0,1.0,1.0,8.608159645437263,0.1893202240160266,8.228614935674706,8.913277853280306,0.9209375,0.023871900249619375,0.875,0.9588541666666668
patch_reassignment_nnpatching_v1,gtsrb/resnet50,gtsrb,resnet50,202,within_failure_type_shuffle,48,20,4,200,0.5,24,0.3370833333333333,0.7083333333333334,-0.005520833333333197,0.9104477611940298,0.9166666666666666,0.9277083333333331,0.02550786235000236,0.875,0.9583333333333334,-0.011041666666666505,0.9104477611940298,0.0,0.7138541666666666,0.012753931175001143,0.6875,0.7291666666666666,0.6759404761904761,0.004372776402857528,0.6669047619047619,0.6811904761904761,1.0,0.0,1.0,1.0,9.15402579162037,0.0,9.15402579162037,9.15402579162037,0.9375,0.0,0.9375,0.9375
patch_reassignment_nnpatching_v1,gtsrb/resnet50,gtsrb,resnet50,303,original,48,20,3,1,1.0,48,0.0,0.6041666666666666,0.0,nan,0.6041666666666666,0.6041666666666666,0.0,0.6041666666666666,0.6041666666666666,0.0,nan,0.0,0.6041666666666666,0.0,0.6041666666666666,0.6041666666666666,0.54,0.0,0.54,0.54,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,8.438338287582155,0.0,8.438338287582155,8.438338287582155,0.7916666666666666,0.0,0.7916666666666666,0.7916666666666666
patch_reassignment_nnpatching_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_effect_shuffle,48,20,3,200,1.0,48,0.9795833333333333,0.6041666666666666,0.42999999999999994,0.004975124378109453,0.6041666666666666,0.1741666666666667,0.052582606968041776,0.08333333333333333,0.2713541666666668,0.42999999999999994,0.004975124378109453,0.0,0.1741666666666667,0.052582606968041776,0.08333333333333333,0.2713541666666668,0.16525595238095236,0.05918851128552972,0.06577083333333333,0.29395535714285714,0.06166666666666666,0.13365585991227205,0.0,0.3333333333333333,-0.10240949412119034,0.8848497460057478,-1.7374329385774518,1.9270162532726924,0.6728125,0.05495411201250852,0.5619791666666667,0.7708333333333334
patch_reassignment_nnpatching_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_direction_shuffle,48,20,3,200,1.0,48,0.979375,0.6041666666666666,0.44468749999999996,0.004975124378109453,0.6041666666666666,0.15947916666666667,0.0496339683681672,0.0625,0.25,0.44468749999999996,0.004975124378109453,0.0,0.15947916666666667,0.0496339683681672,0.0625,0.25,0.1508642857142857,0.05963590901454366,0.051577380952380944,0.27759523809523806,0.028333333333333332,0.09296056511589561,0.0,0.3333333333333333,0.6129051363308775,0.779016740080959,-0.8120042597351872,2.2281638562379995,0.6692708333333335,0.057279828322358735,0.5625,0.7708333333333334
patch_reassignment_nnpatching_v1,gtsrb/resnet50,gtsrb,resnet50,303,global_magnitude_shuffle,48,20,3,200,1.0,48,0.9765625,0.6041666666666666,-1.1102230246251565e-16,1.0,0.6041666666666666,0.6041666666666667,1.1102230246251565e-16,0.6041666666666666,0.6041666666666666,-1.1102230246251565e-16,1.0,0.0,0.6041666666666667,1.1102230246251565e-16,0.6041666666666666,0.6041666666666666,0.54,0.0,0.54,0.54,0.6666666666666665,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,9.844599725158155,0.4079362410699583,8.979494650806204,10.640851409647514,0.8014583333333334,0.016913536245662338,0.7708333333333334,0.8333333333333334
patch_reassignment_nnpatching_v1,gtsrb/resnet50,gtsrb,resnet50,303,within_true_class_shuffle,48,20,3,200,0.8125,39,0.588125,0.6041666666666666,-0.009791666666666754,0.8855721393034826,0.6410256410256411,0.6530769230769232,0.020337390871388097,0.6153846153846154,0.6923076923076923,-0.012051282051282142,0.8855721393034826,0.0,0.6139583333333334,0.016524130083002863,0.5833333333333334,0.6458333333333334,0.5553964285714287,0.013438768449860975,0.5328571428571429,0.575,0.6666666666666665,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,7.665136547103368,0.2837149760958395,7.159154671512079,8.204362694271063,0.8046875,0.020458874313960793,0.7708333333333334,0.8338541666666668
patch_reassignment_nnpatching_v1,gtsrb/resnet50,gtsrb,resnet50,303,within_failure_type_shuffle,48,20,3,200,0.6666666666666666,32,0.4257291666666667,0.6041666666666666,-0.0009375000000000355,0.7711442786069652,0.6875,0.68890625,0.023027136674747466,0.65625,0.71875,-0.0014062500000000533,0.7711442786069652,0.0,0.6051041666666667,0.01535142444983164,0.5833333333333334,0.625,0.5507607142857144,0.013121892732283353,0.5328571428571429,0.5678571428571428,0.6666666666666665,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,8.438338287582155,0.0,8.438338287582155,8.438338287582155,0.8192708333333333,0.01612902350750212,0.7916666666666666,0.8541666666666666
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,original,217,25,12,1,1.0,217,0.0,0.9308755760368663,0.0,nan,0.9308755760368663,0.9308755760368663,0.0,0.9308755760368663,0.9308755760368663,0.0,nan,0.0,0.9308755760368663,0.0,0.9308755760368663,0.9308755760368663,0.7395772946859904,0.0,0.7395772946859904,0.7395772946859904,1.0,0.0,1.0,1.0,13.810825084657989,0.0,13.810825084657989,13.810825084657989,1.0,0.0,1.0,1.0
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,global_effect_shuffle,217,25,12,200,1.0,217,0.9949769585253457,0.9308755760368663,0.7111059907834101,0.004975124378109453,0.9308755760368663,0.21976958525345622,0.02678918019299054,0.175,0.2766129032258065,0.7111059907834101,0.004975124378109453,0.0,0.21976958525345622,0.02678918019299054,0.175,0.2766129032258065,0.19538789793953512,0.046600521929081984,0.11314277087984202,0.28956147325667636,0.018333333333333333,0.03833333333333333,0.0,0.08333333333333333,2.7603599835697015,0.3344997516025292,2.0783698719158683,3.465153635888949,0.5609677419354838,0.024759498535666842,0.511520737327189,0.6082949308755761
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,global_direction_shuffle,217,25,12,200,1.0,217,0.9956221198156683,0.9308755760368663,0.6941935483870967,0.004975124378109453,0.9308755760368663,0.23668202764976962,0.026608823275343307,0.18433179723502305,0.2903225806451613,0.6941935483870967,0.004975124378109453,0.0,0.23668202764976962,0.026608823275343307,0.18433179723502305,0.2903225806451613,0.21977984600543518,0.04755006392893196,0.1332685216821071,0.3033869008058251,0.04375,0.057697426767192625,0.0,0.16666666666666666,2.834609927207508,0.3434751414785781,2.198071883218431,3.50770870278561,0.5729032258064516,0.027105863863055392,0.5161290322580645,0.6315668202764978
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,global_magnitude_shuffle,217,25,12,200,1.0,217,0.9955529953917052,0.9308755760368663,0.004907834101382291,0.30845771144278605,0.9308755760368663,0.925967741935484,0.004768583344978923,0.9170506912442397,0.9354838709677419,0.004907834101382291,0.30845771144278605,0.0,0.925967741935484,0.004768583344978923,0.9170506912442397,0.9354838709677419,0.7267329951690822,0.011101671002503154,0.7051328502415458,0.7413164251207729,1.0,0.0,1.0,1.0,13.916540997636103,0.04694743436035769,13.817081386639266,14.004162541887181,0.99389400921659,0.004094321576939371,0.9861751152073732,1.0
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,within_true_class_shuffle,217,25,12,200,0.9723502304147466,211,0.8843087557603687,0.9308755760368663,0.01635944700460812,0.05970149253731343,0.9478672985781991,0.931042654028436,0.010721275853899167,0.9098341232227488,0.9479857819905214,0.016824644549763068,0.05970149253731343,0.0,0.9145161290322582,0.010424835046878913,0.8938940092165899,0.9309907834101382,0.7272668706685091,0.015431631223563827,0.6997685813597266,0.7561797764227642,1.0,0.0,1.0,1.0,12.457923749858937,0.11075539944027206,12.238872520667384,12.676444688093879,0.9692165898617512,0.009109516286128046,0.9493087557603687,0.9861751152073732
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,101,within_failure_type_shuffle,217,25,12,200,0.9032258064516129,196,0.7770276497695852,0.9308755760368663,0.0008294930875575313,0.6268656716417911,0.9693877551020408,0.968469387755102,0.005121391874012091,0.9591836734693877,0.9795918367346939,0.000918367346938731,0.6268656716417911,0.0,0.9300460829493088,0.00462577330555929,0.9216589861751152,0.9400921658986175,0.7352246859903382,0.0035463608529458924,0.7283888888888889,0.7430555555555556,1.0,0.0,1.0,1.0,13.810825084657985,3.552713678800501e-15,13.810825084657989,13.810825084657989,0.9995622119815668,0.00135122091349269,0.9953917050691244,1.0
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,202,original,217,23,13,1,1.0,217,0.0,0.9585253456221198,0.0,nan,0.9585253456221198,0.9585253456221198,0.0,0.9585253456221198,0.9585253456221198,0.0,nan,0.0,0.9585253456221198,0.0,0.9585253456221198,0.9585253456221198,0.825202333897986,0.0,0.825202333897986,0.825202333897986,1.0,0.0,1.0,1.0,14.264697458858985,0.0,14.264697458858985,14.264697458858985,0.9907834101382489,0.0,0.9907834101382489,0.9907834101382489
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,202,global_effect_shuffle,217,23,13,200,1.0,217,0.9951612903225808,0.9585253456221198,0.7388479262672811,0.004975124378109453,0.9585253456221198,0.21967741935483867,0.023225577864429952,0.18433179723502305,0.2672811059907834,0.7388479262672811,0.004975124378109453,0.0,0.21967741935483867,0.023225577864429952,0.18433179723502305,0.2672811059907834,0.1852631163025152,0.03915769590214469,0.11686285626189219,0.2722232928637866,0.021538461538461538,0.038584419089182934,0.0,0.07884615384615429,2.269574527468045,0.3770011965298511,1.5370239519477664,2.99094779032437,0.5280875576036866,0.027696187994931985,0.47453917050691247,0.5761520737327188
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,202,global_direction_shuffle,217,23,13,200,1.0,217,0.9950921658986176,0.9585253456221198,0.7271428571428571,0.004975124378109453,0.9585253456221198,0.23138248847926268,0.027018877656842414,0.18433179723502305,0.28110599078341014,0.7271428571428571,0.004975124378109453,0.0,0.23138248847926268,0.027018877656842414,0.18433179723502305,0.28110599078341014,0.20232660891944043,0.04292347855455228,0.13463565647459166,0.29551671882522446,0.041923076923076924,0.04791356863323372,0.0,0.15384615384615385,2.404696716510934,0.4009016960325426,1.6459957329951802,3.1795885952111673,0.555668202764977,0.029648782588655484,0.502188940092166,0.6130184331797235
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,202,global_magnitude_shuffle,217,23,13,200,1.0,217,0.9957373271889403,0.9585253456221198,-0.000852534562211904,0.8706467661691543,0.9585253456221198,0.9593778801843317,0.0030939990582823347,0.9539170506912442,0.9631336405529954,-0.000852534562211904,0.8706467661691543,0.0,0.9593778801843317,0.0030939990582823347,0.9539170506912442,0.9631336405529954,0.8226990400903443,0.00926421094241136,0.8034632034632034,0.8291549030679465,1.0,0.0,1.0,1.0,14.43742225760403,0.044049579202973504,14.351259609178339,14.513164264442825,0.9893778801843319,0.0023586863333153294,0.9860599078341014,0.9907834101382489
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,202,within_true_class_shuffle,217,23,13,200,0.9815668202764977,213,0.8938709677419355,0.9585253456221198,0.02979262672811056,0.009950248756218905,0.971830985915493,0.9414788732394367,0.01054905131441683,0.92018779342723,0.9577464788732394,0.03035211267605631,0.009950248756218905,0.0,0.9287327188940092,0.010354598755625737,0.9078341013824884,0.9447004608294931,0.7961628689204175,0.022003014605029327,0.7555677379396479,0.8359727930759275,0.9880769230769231,0.02783882181415009,0.9230769230769231,1.0,12.929729622281027,0.11465541268144772,12.734689316757652,13.176110438106384,0.9662442396313363,0.009284742261962574,0.9493087557603687,0.9816820276497695
patch_reassignment_nnpatching_v1,gtsrb/convnext_tiny,gtsrb,convnext_tiny,202,within_failure_type_shuffle,217,23,13,200,0.9124423963133641,198,0.7884331797235022,0.9585253456221198,0.0015668202764979045,0.5572139303482587,0.9848484848484849,0.983131313131313,0.00602768838296393,0.9696969696969697,0.9949494949494949,0.0017171717171718948,0.5572139303482587,0.0,0.9569585253456219,0.005499918432381833,0.9447004608294931,0.967741935483871,0.8229793431206474,0.015326908672132546,0.7973306826024218,0.8508940335027291,1.0,0.0,1.0,1.0,14.264697458858986,1.7763568394002505e-15,14.264697458858985,14.264697458858985,0.989009216589862,0.002593675955450274,0.9815668202764977,0.9907834101382489
